train_loss,train_elbo_loss,epoch,step,val_CRPS_4.0,val_NRMSE_4.0,val_ND_4.0,val_CRPS_8.0,val_NRMSE_8.0,val_ND_8.0,val_CRPS_16.0,val_NRMSE_16.0,val_ND_16.0,val_CRPS_24.0,val_NRMSE_24.0,val_ND_24.0,val_CRPS_32.0,val_NRMSE_32.0,val_ND_32.0,val_CRPS_48.0,val_NRMSE_48.0,val_ND_48.0,val_CRPS_64.0,val_NRMSE_64.0,val_ND_64.0,val_CRPS_96.0,val_NRMSE_96.0,val_ND_96.0,val_CRPS_128.0,val_NRMSE_128.0,val_ND_128.0
0.4660078287124634,0.4660078287124634,0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.223971426486969,0.223971426486969,1,255,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18862365186214447,0.18862365186214447,2,383,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17783091962337494,0.17783091962337494,3,511,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1651393473148346,0.1651393473148346,4,639,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16049131751060486,0.16049131751060486,5,767,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14950977265834808,0.14950977265834808,6,895,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14545570313930511,0.14545570313930511,7,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14165614545345306,0.14165614545345306,8,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.139311283826828,0.139311283826828,9,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13477756083011627,0.13477756083011627,10,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13170309364795685,0.13170309364795685,11,1535,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13406150043010712,0.13406150043010712,12,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1322491317987442,0.1322491317987442,13,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12436211109161377,0.12436211109161377,14,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1257694959640503,0.1257694959640503,15,2047,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12314566224813461,0.12314566224813461,16,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12483000010251999,0.12483000010251999,17,2303,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1253705620765686,0.1253705620765686,18,2431,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12189880758523941,0.12189880758523941,19,2559,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1216224804520607,0.1216224804520607,20,2687,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1193825826048851,0.1193825826048851,21,2815,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11859721690416336,0.11859721690416336,22,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1203826293349266,0.1203826293349266,23,3071,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11683274805545807,0.11683274805545807,24,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11647453159093857,0.11647453159093857,25,3327,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11463271081447601,0.11463271081447601,26,3455,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11312264949083328,0.11312264949083328,27,3583,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1143183633685112,0.1143183633685112,28,3711,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11034537851810455,0.11034537851810455,29,3839,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10928229242563248,0.10928229242563248,30,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10748718678951263,0.10748718678951263,31,4095,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1112338975071907,0.1112338975071907,32,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11047910153865814,0.11047910153865814,33,4351,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10804512351751328,0.10804512351751328,34,4479,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11029785126447678,0.11029785126447678,35,4607,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10873519629240036,0.10873519629240036,36,4735,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10790779441595078,0.10790779441595078,37,4863,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10433942079544067,0.10433942079544067,38,4991,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10363214462995529,0.10363214462995529,39,5119,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10476672649383545,0.10476672649383545,40,5247,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10803011804819107,0.10803011804819107,41,5375,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10260848701000214,0.10260848701000214,42,5503,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10430668294429779,0.10430668294429779,43,5631,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10697036981582642,0.10697036981582642,44,5759,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10257142037153244,0.10257142037153244,45,5887,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10542695969343185,0.10542695969343185,46,6015,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10389743000268936,0.10389743000268936,47,6143,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10409640520811081,0.10409640520811081,48,6271,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10158669948577881,0.10158669948577881,49,6399,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1051921546459198,0.1051921546459198,50,6527,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10309575498104095,0.10309575498104095,51,6655,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09999144077301025,0.09999144077301025,52,6783,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10053999722003937,0.10053999722003937,53,6911,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10354799777269363,0.10354799777269363,54,7039,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10173126310110092,0.10173126310110092,55,7167,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10255170613527298,0.10255170613527298,56,7295,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10163728147745132,0.10163728147745132,57,7423,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10111705958843231,0.10111705958843231,58,7551,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1021401584148407,0.1021401584148407,59,7679,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09877680242061615,0.09877680242061615,60,7807,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10036215931177139,0.10036215931177139,61,7935,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10295307636260986,0.10295307636260986,62,8063,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10220614075660706,0.10220614075660706,63,8191,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0980122908949852,0.0980122908949852,64,8319,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10211494565010071,0.10211494565010071,65,8447,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10081061720848083,0.10081061720848083,66,8575,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10179124027490616,0.10179124027490616,67,8703,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10004793852567673,0.10004793852567673,68,8831,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09813956171274185,0.09813956171274185,69,8959,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09949101507663727,0.09949101507663727,70,9087,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09782952815294266,0.09782952815294266,71,9215,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10003536939620972,0.10003536939620972,72,9343,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10077498108148575,0.10077498108148575,73,9471,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09968122094869614,0.09968122094869614,74,9599,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10078445822000504,0.10078445822000504,75,9727,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09744378924369812,0.09744378924369812,76,9855,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09689033031463623,0.09689033031463623,77,9983,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09835376590490341,0.09835376590490341,78,10111,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09663549810647964,0.09663549810647964,79,10239,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0956055149435997,0.0956055149435997,80,10367,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09815649688243866,0.09815649688243866,81,10495,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09488946199417114,0.09488946199417114,82,10623,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09813272207975388,0.09813272207975388,83,10751,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09838798642158508,0.09838798642158508,84,10879,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09683364629745483,0.09683364629745483,85,11007,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0977538451552391,0.0977538451552391,86,11135,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09744129329919815,0.09744129329919815,87,11263,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09798526018857956,0.09798526018857956,88,11391,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09541608393192291,0.09541608393192291,89,11519,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09458222985267639,0.09458222985267639,90,11647,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09565877914428711,0.09565877914428711,91,11775,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09512274712324142,0.09512274712324142,92,11903,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09581843763589859,0.09581843763589859,93,12031,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09676801413297653,0.09676801413297653,94,12159,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09565375745296478,0.09565375745296478,95,12287,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09475432336330414,0.09475432336330414,96,12415,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09468269348144531,0.09468269348144531,97,12543,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09415535628795624,0.09415535628795624,98,12671,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09969097375869751,0.09969097375869751,99,12799,0.046677160627120205,0.4127442639718735,0.05915426841587036,0.04488508412492773,0.4252537886198123,0.05675970457333833,0.04500705853488876,0.542287782836378,0.05608267913063191,0.0516946772328592,1.415086873622709,0.0602454798556734,0.085785234072992,2.529183032556657,0.060176062848490426,0.1723304924776583,4.754339583078436,0.06054584037471113,0.25673300578119096,7.735071514630594,0.061779617658417135,0.507893527049857,15.130273760382805,0.06895831011281388,0.9316296168252105,26.209082425897982,0.08557560542940894
0.09728319942951202,0.09728319942951202,100,12927,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09446270018815994,0.09446270018815994,101,13055,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09108757972717285,0.09108757972717285,102,13183,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09686899185180664,0.09686899185180664,103,13311,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0944591760635376,0.0944591760635376,104,13439,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09388633817434311,0.09388633817434311,105,13567,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09511925280094147,0.09511925280094147,106,13695,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09529810398817062,0.09529810398817062,107,13823,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09248557686805725,0.09248557686805725,108,13951,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09402818232774734,0.09402818232774734,109,14079,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09166792780160904,0.09166792780160904,110,14207,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09512081742286682,0.09512081742286682,111,14335,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0946168527007103,0.0946168527007103,112,14463,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09262458980083466,0.09262458980083466,113,14591,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09425036609172821,0.09425036609172821,114,14719,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0943848118185997,0.0943848118185997,115,14847,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0953497439622879,0.0953497439622879,116,14975,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09013600647449493,0.09013600647449493,117,15103,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0953589454293251,0.0953589454293251,118,15231,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09187483042478561,0.09187483042478561,119,15359,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0921231359243393,0.0921231359243393,120,15487,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09506283700466156,0.09506283700466156,121,15615,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09410501271486282,0.09410501271486282,122,15743,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09374076873064041,0.09374076873064041,123,15871,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09421448409557343,0.09421448409557343,124,15999,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0933489128947258,0.0933489128947258,125,16127,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09312273561954498,0.09312273561954498,126,16255,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09245903789997101,0.09245903789997101,127,16383,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09602705389261246,0.09602705389261246,128,16511,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09126085042953491,0.09126085042953491,129,16639,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09440925717353821,0.09440925717353821,130,16767,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09170450270175934,0.09170450270175934,131,16895,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09269842505455017,0.09269842505455017,132,17023,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09323690831661224,0.09323690831661224,133,17151,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09195765852928162,0.09195765852928162,134,17279,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09158515185117722,0.09158515185117722,135,17407,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09312588721513748,0.09312588721513748,136,17535,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09206632524728775,0.09206632524728775,137,17663,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0903334841132164,0.0903334841132164,138,17791,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09340400248765945,0.09340400248765945,139,17919,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09276656806468964,0.09276656806468964,140,18047,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09115573018789291,0.09115573018789291,141,18175,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0946471318602562,0.0946471318602562,142,18303,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08835915476083755,0.08835915476083755,143,18431,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09131016582250595,0.09131016582250595,144,18559,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09061930328607559,0.09061930328607559,145,18687,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09296180307865143,0.09296180307865143,146,18815,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09032014012336731,0.09032014012336731,147,18943,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09000086039304733,0.09000086039304733,148,19071,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08908961713314056,0.08908961713314056,149,19199,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08983621001243591,0.08983621001243591,150,19327,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08768781274557114,0.08768781274557114,151,19455,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09314598143100739,0.09314598143100739,152,19583,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09005752950906754,0.09005752950906754,153,19711,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09122643619775772,0.09122643619775772,154,19839,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09016602486371994,0.09016602486371994,155,19967,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09038842469453812,0.09038842469453812,156,20095,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0906529352068901,0.0906529352068901,157,20223,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09004654735326767,0.09004654735326767,158,20351,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09367356449365616,0.09367356449365616,159,20479,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09195982664823532,0.09195982664823532,160,20607,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09131056815385818,0.09131056815385818,161,20735,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09058468788862228,0.09058468788862228,162,20863,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09054277837276459,0.09054277837276459,163,20991,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08882737904787064,0.08882737904787064,164,21119,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08993153274059296,0.08993153274059296,165,21247,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08939574658870697,0.08939574658870697,166,21375,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09216070920228958,0.09216070920228958,167,21503,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09091786295175552,0.09091786295175552,168,21631,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08929689228534698,0.08929689228534698,169,21759,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09167565405368805,0.09167565405368805,170,21887,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08907149732112885,0.08907149732112885,171,22015,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08917789906263351,0.08917789906263351,172,22143,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09125349670648575,0.09125349670648575,173,22271,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08956488966941833,0.08956488966941833,174,22399,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08962959796190262,0.08962959796190262,175,22527,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0887802466750145,0.0887802466750145,176,22655,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09050393849611282,0.09050393849611282,177,22783,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08934445679187775,0.08934445679187775,178,22911,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09037936478853226,0.09037936478853226,179,23039,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09031043946743011,0.09031043946743011,180,23167,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08851324766874313,0.08851324766874313,181,23295,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09048619866371155,0.09048619866371155,182,23423,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08753591775894165,0.08753591775894165,183,23551,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08849948644638062,0.08849948644638062,184,23679,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0920334905385971,0.0920334905385971,185,23807,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08873658627271652,0.08873658627271652,186,23935,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09193683415651321,0.09193683415651321,187,24063,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08758290857076645,0.08758290857076645,188,24191,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08888283371925354,0.08888283371925354,189,24319,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0899658128619194,0.0899658128619194,190,24447,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08693142235279083,0.08693142235279083,191,24575,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08877503126859665,0.08877503126859665,192,24703,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0884910523891449,0.0884910523891449,193,24831,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08875583857297897,0.08875583857297897,194,24959,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08729653805494308,0.08729653805494308,195,25087,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0881594866514206,0.0881594866514206,196,25215,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0882040336728096,0.0882040336728096,197,25343,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09015145897865295,0.09015145897865295,198,25471,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0883307158946991,0.0883307158946991,199,25599,0.04778698871960893,0.4560644314163134,0.058553494893510444,0.046263744300655954,0.42153397487773786,0.056631271960100274,0.046021009627929294,0.5383732968422609,0.05660752552315178,0.05314820880640811,1.5448038394961192,0.0580617939596675,0.09949642518913798,3.2767588933433744,0.05905339661073635,0.2045271635915663,6.464705659571995,0.0637281151709916,0.34086517800143573,10.817605003459349,0.06907310489861193,0.764115910246453,21.19829608110887,0.10517265190691095,1.3363762958968701,34.40899508923231,0.22176435498327057
0.0897107645869255,0.0897107645869255,200,25727,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08757983148097992,0.08757983148097992,201,25855,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08704043179750443,0.08704043179750443,202,25983,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08665534108877182,0.08665534108877182,203,26111,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08709395676851273,0.08709395676851273,204,26239,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09119220823049545,0.09119220823049545,205,26367,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09117000550031662,0.09117000550031662,206,26495,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08669672161340714,0.08669672161340714,207,26623,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0906674712896347,0.0906674712896347,208,26751,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08748989552259445,0.08748989552259445,209,26879,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08716079592704773,0.08716079592704773,210,27007,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08890123665332794,0.08890123665332794,211,27135,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08786290138959885,0.08786290138959885,212,27263,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08708415180444717,0.08708415180444717,213,27391,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08999940752983093,0.08999940752983093,214,27519,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0861489474773407,0.0861489474773407,215,27647,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08602512627840042,0.08602512627840042,216,27775,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08748804777860641,0.08748804777860641,217,27903,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08604910969734192,0.08604910969734192,218,28031,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08965836465358734,0.08965836465358734,219,28159,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08630182594060898,0.08630182594060898,220,28287,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08769501000642776,0.08769501000642776,221,28415,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08854148536920547,0.08854148536920547,222,28543,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08650816977024078,0.08650816977024078,223,28671,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08805833011865616,0.08805833011865616,224,28799,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08825535327196121,0.08825535327196121,225,28927,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0833558440208435,0.0833558440208435,226,29055,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0877130851149559,0.0877130851149559,227,29183,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08719057589769363,0.08719057589769363,228,29311,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08583889901638031,0.08583889901638031,229,29439,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08542247861623764,0.08542247861623764,230,29567,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08863662928342819,0.08863662928342819,231,29695,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0842413678765297,0.0842413678765297,232,29823,,,,,,,,,,,,,,,,,,,,,,,,,,,
