train_loss,train_elbo_loss,epoch,step,val_ND_2.0,val_CRPS_2.0,val_NRMSE_2.0,val_ND_4.0,val_CRPS_4.0,val_NRMSE_4.0,val_ND_8.0,val_CRPS_8.0,val_NRMSE_8.0,val_ND_16.0,val_CRPS_16.0,val_NRMSE_16.0,val_ND_24.0,val_CRPS_24.0,val_NRMSE_24.0,val_ND_32.0,val_CRPS_32.0,val_NRMSE_32.0,val_ND_48.0,val_CRPS_48.0,val_NRMSE_48.0,val_ND_64.0,val_CRPS_64.0,val_NRMSE_64.0
0.11319663375616074,0.11319663375616074,249,31999,0.6256576891038521,0.5069452013925042,1.2875965486407537,0.661831856128484,0.5150039883967439,1.2943138289165343,0.7187613093437287,0.5535610740793379,1.353993042605572,0.8616275084355096,0.6834258903275523,1.6185374585106436,1.0042521796496453,0.8378818884091405,1.9139690692596534,1.1796420864035049,1.0275961201329185,2.262569330725308,1.3312368552781233,1.1940444476989232,2.6301438393577103,1.3824216838995294,1.2463113054068093,2.86837638772266
0.11179571598768234,0.11179571598768234,250,32127,,,,,,,,,,,,,,,,,,,,,,,,
0.1110735535621643,0.1110735535621643,251,32255,,,,,,,,,,,,,,,,,,,,,,,,
0.11457459628582001,0.11457459628582001,252,32383,,,,,,,,,,,,,,,,,,,,,,,,
0.1115947812795639,0.1115947812795639,253,32511,,,,,,,,,,,,,,,,,,,,,,,,
0.11434023827314377,0.11434023827314377,254,32639,,,,,,,,,,,,,,,,,,,,,,,,
0.11358477920293808,0.11358477920293808,255,32767,,,,,,,,,,,,,,,,,,,,,,,,
0.11094930022954941,0.11094930022954941,256,32895,,,,,,,,,,,,,,,,,,,,,,,,
0.11129104346036911,0.11129104346036911,257,33023,,,,,,,,,,,,,,,,,,,,,,,,
0.11192521452903748,0.11192521452903748,258,33151,,,,,,,,,,,,,,,,,,,,,,,,
0.11198212951421738,0.11198212951421738,259,33279,,,,,,,,,,,,,,,,,,,,,,,,
0.11206291615962982,0.11206291615962982,260,33407,,,,,,,,,,,,,,,,,,,,,,,,
0.1133638545870781,0.1133638545870781,261,33535,,,,,,,,,,,,,,,,,,,,,,,,
0.11351454257965088,0.11351454257965088,262,33663,,,,,,,,,,,,,,,,,,,,,,,,
0.11168515682220459,0.11168515682220459,263,33791,,,,,,,,,,,,,,,,,,,,,,,,
0.11273497343063354,0.11273497343063354,264,33919,,,,,,,,,,,,,,,,,,,,,,,,
0.11036312580108643,0.11036312580108643,265,34047,,,,,,,,,,,,,,,,,,,,,,,,
0.11246059834957123,0.11246059834957123,266,34175,,,,,,,,,,,,,,,,,,,,,,,,
0.11154796183109283,0.11154796183109283,267,34303,,,,,,,,,,,,,,,,,,,,,,,,
0.11443611979484558,0.11443611979484558,268,34431,,,,,,,,,,,,,,,,,,,,,,,,
0.11258234083652496,0.11258234083652496,269,34559,,,,,,,,,,,,,,,,,,,,,,,,
0.11365208029747009,0.11365208029747009,270,34687,,,,,,,,,,,,,,,,,,,,,,,,
0.11346057802438736,0.11346057802438736,271,34815,,,,,,,,,,,,,,,,,,,,,,,,
0.1121402159333229,0.1121402159333229,272,34943,,,,,,,,,,,,,,,,,,,,,,,,
0.1117558628320694,0.1117558628320694,273,35071,,,,,,,,,,,,,,,,,,,,,,,,
0.11167743802070618,0.11167743802070618,274,35199,,,,,,,,,,,,,,,,,,,,,,,,
0.11140894889831543,0.11140894889831543,275,35327,,,,,,,,,,,,,,,,,,,,,,,,
0.11117271333932877,0.11117271333932877,276,35455,,,,,,,,,,,,,,,,,,,,,,,,
0.11192800104618073,0.11192800104618073,277,35583,,,,,,,,,,,,,,,,,,,,,,,,
0.11075171828269958,0.11075171828269958,278,35711,,,,,,,,,,,,,,,,,,,,,,,,
0.11060990393161774,0.11060990393161774,279,35839,,,,,,,,,,,,,,,,,,,,,,,,
0.11142401397228241,0.11142401397228241,280,35967,,,,,,,,,,,,,,,,,,,,,,,,
0.11157788336277008,0.11157788336277008,281,36095,,,,,,,,,,,,,,,,,,,,,,,,
0.11024242639541626,0.11024242639541626,282,36223,,,,,,,,,,,,,,,,,,,,,,,,
0.11038264632225037,0.11038264632225037,283,36351,,,,,,,,,,,,,,,,,,,,,,,,
0.11080765724182129,0.11080765724182129,284,36479,,,,,,,,,,,,,,,,,,,,,,,,
0.11249867081642151,0.11249867081642151,285,36607,,,,,,,,,,,,,,,,,,,,,,,,
0.11126026511192322,0.11126026511192322,286,36735,,,,,,,,,,,,,,,,,,,,,,,,
0.11264177411794662,0.11264177411794662,287,36863,,,,,,,,,,,,,,,,,,,,,,,,
0.11161275953054428,0.11161275953054428,288,36991,,,,,,,,,,,,,,,,,,,,,,,,
0.10992833971977234,0.10992833971977234,289,37119,,,,,,,,,,,,,,,,,,,,,,,,
0.1128094419836998,0.1128094419836998,290,37247,,,,,,,,,,,,,,,,,,,,,,,,
0.11076726764440536,0.11076726764440536,291,37375,,,,,,,,,,,,,,,,,,,,,,,,
0.11069667339324951,0.11069667339324951,292,37503,,,,,,,,,,,,,,,,,,,,,,,,
0.11014818400144577,0.11014818400144577,293,37631,,,,,,,,,,,,,,,,,,,,,,,,
0.11198648065328598,0.11198648065328598,294,37759,,,,,,,,,,,,,,,,,,,,,,,,
0.11045457422733307,0.11045457422733307,295,37887,,,,,,,,,,,,,,,,,,,,,,,,
0.11000277101993561,0.11000277101993561,296,38015,,,,,,,,,,,,,,,,,,,,,,,,
0.1096450537443161,0.1096450537443161,297,38143,,,,,,,,,,,,,,,,,,,,,,,,
0.11009959131479263,0.11009959131479263,298,38271,,,,,,,,,,,,,,,,,,,,,,,,
0.11013124883174896,0.11013124883174896,299,38399,0.6233770769061063,0.5012886080390251,1.2662805410966929,0.6372091595061026,0.49383618299229426,1.2560533536806355,0.6868886810963537,0.5235107484726689,1.3052563768432488,0.8405143682596597,0.6597945368494679,1.5846838518741344,1.0498462425812052,0.8650609969910587,1.9920900032377975,1.2475605093551878,1.0795039268550193,2.384360729068135,1.3717948212227413,1.2247099138392283,2.764778334902775,1.3899802840808044,1.2394252053084698,2.9701533423528557
0.10994027554988861,0.10994027554988861,300,38527,,,,,,,,,,,,,,,,,,,,,,,,
0.11126527935266495,0.11126527935266495,301,38655,,,,,,,,,,,,,,,,,,,,,,,,
0.11040421575307846,0.11040421575307846,302,38783,,,,,,,,,,,,,,,,,,,,,,,,
0.11019863188266754,0.11019863188266754,303,38911,,,,,,,,,,,,,,,,,,,,,,,,
0.11108387261629105,0.11108387261629105,304,39039,,,,,,,,,,,,,,,,,,,,,,,,
0.11145662516355515,0.11145662516355515,305,39167,,,,,,,,,,,,,,,,,,,,,,,,
0.1115064024925232,0.1115064024925232,306,39295,,,,,,,,,,,,,,,,,,,,,,,,
0.11063097417354584,0.11063097417354584,307,39423,,,,,,,,,,,,,,,,,,,,,,,,
0.10913484543561935,0.10913484543561935,308,39551,,,,,,,,,,,,,,,,,,,,,,,,
0.10923273861408234,0.10923273861408234,309,39679,,,,,,,,,,,,,,,,,,,,,,,,
0.11125890165567398,0.11125890165567398,310,39807,,,,,,,,,,,,,,,,,,,,,,,,
0.10991261899471283,0.10991261899471283,311,39935,,,,,,,,,,,,,,,,,,,,,,,,
0.10889150202274323,0.10889150202274323,312,40063,,,,,,,,,,,,,,,,,,,,,,,,
0.11041853576898575,0.11041853576898575,313,40191,,,,,,,,,,,,,,,,,,,,,,,,
0.10849983990192413,0.10849983990192413,314,40319,,,,,,,,,,,,,,,,,,,,,,,,
0.10977378487586975,0.10977378487586975,315,40447,,,,,,,,,,,,,,,,,,,,,,,,
0.11006905883550644,0.11006905883550644,316,40575,,,,,,,,,,,,,,,,,,,,,,,,
0.10965689271688461,0.10965689271688461,317,40703,,,,,,,,,,,,,,,,,,,,,,,,
0.10759315639734268,0.10759315639734268,318,40831,,,,,,,,,,,,,,,,,,,,,,,,
0.10807429254055023,0.10807429254055023,319,40959,,,,,,,,,,,,,,,,,,,,,,,,
0.10925646126270294,0.10925646126270294,320,41087,,,,,,,,,,,,,,,,,,,,,,,,
0.10927581042051315,0.10927581042051315,321,41215,,,,,,,,,,,,,,,,,,,,,,,,
0.10869859158992767,0.10869859158992767,322,41343,,,,,,,,,,,,,,,,,,,,,,,,
0.10823319852352142,0.10823319852352142,323,41471,,,,,,,,,,,,,,,,,,,,,,,,
0.10830992460250854,0.10830992460250854,324,41599,,,,,,,,,,,,,,,,,,,,,,,,
0.11045081168413162,0.11045081168413162,325,41727,,,,,,,,,,,,,,,,,,,,,,,,
0.108372263610363,0.108372263610363,326,41855,,,,,,,,,,,,,,,,,,,,,,,,
0.10863088816404343,0.10863088816404343,327,41983,,,,,,,,,,,,,,,,,,,,,,,,
0.10731469094753265,0.10731469094753265,328,42111,,,,,,,,,,,,,,,,,,,,,,,,
0.10947328805923462,0.10947328805923462,329,42239,,,,,,,,,,,,,,,,,,,,,,,,
0.10823281109333038,0.10823281109333038,330,42367,,,,,,,,,,,,,,,,,,,,,,,,
0.10706247389316559,0.10706247389316559,331,42495,,,,,,,,,,,,,,,,,,,,,,,,
0.10877890884876251,0.10877890884876251,332,42623,,,,,,,,,,,,,,,,,,,,,,,,
0.10811520367860794,0.10811520367860794,333,42751,,,,,,,,,,,,,,,,,,,,,,,,
0.10842183977365494,0.10842183977365494,334,42879,,,,,,,,,,,,,,,,,,,,,,,,
0.10752097517251968,0.10752097517251968,335,43007,,,,,,,,,,,,,,,,,,,,,,,,
0.10876183211803436,0.10876183211803436,336,43135,,,,,,,,,,,,,,,,,,,,,,,,
0.10801981389522552,0.10801981389522552,337,43263,,,,,,,,,,,,,,,,,,,,,,,,
0.10896344482898712,0.10896344482898712,338,43391,,,,,,,,,,,,,,,,,,,,,,,,
0.10830577462911606,0.10830577462911606,339,43519,,,,,,,,,,,,,,,,,,,,,,,,
0.10783684998750687,0.10783684998750687,340,43647,,,,,,,,,,,,,,,,,,,,,,,,
0.10780520737171173,0.10780520737171173,341,43775,,,,,,,,,,,,,,,,,,,,,,,,
0.10903766751289368,0.10903766751289368,342,43903,,,,,,,,,,,,,,,,,,,,,,,,
0.10700540244579315,0.10700540244579315,343,44031,,,,,,,,,,,,,,,,,,,,,,,,
0.10860001295804977,0.10860001295804977,344,44159,,,,,,,,,,,,,,,,,,,,,,,,
0.10828563570976257,0.10828563570976257,345,44287,,,,,,,,,,,,,,,,,,,,,,,,
0.10765165090560913,0.10765165090560913,346,44415,,,,,,,,,,,,,,,,,,,,,,,,
0.1073666587471962,0.1073666587471962,347,44543,,,,,,,,,,,,,,,,,,,,,,,,
0.1081528589129448,0.1081528589129448,348,44671,,,,,,,,,,,,,,,,,,,,,,,,
0.11024738103151321,0.11024738103151321,349,44799,0.6313046789901295,0.5069175350751955,1.238957773182051,0.6566853574236935,0.5094307014434727,1.2574099361495386,0.7108511676192086,0.5436150987081703,1.34067748242288,0.8580071482722723,0.6711515517300964,1.5950390770259646,1.0215881285863828,0.8331762297291144,1.9061208438061448,1.2259390341399856,1.0499816309845473,2.2977256615939776,1.3793457608668138,1.2287390265322766,2.7075418233305517,1.4041394417252124,1.2504890903723807,2.9335723247651186
0.10816247761249542,0.10816247761249542,350,44927,,,,,,,,,,,,,,,,,,,,,,,,
0.10530592501163483,0.10530592501163483,351,45055,,,,,,,,,,,,,,,,,,,,,,,,
0.10855826735496521,0.10855826735496521,352,45183,,,,,,,,,,,,,,,,,,,,,,,,
0.10797210037708282,0.10797210037708282,353,45311,,,,,,,,,,,,,,,,,,,,,,,,
0.10849623382091522,0.10849623382091522,354,45439,,,,,,,,,,,,,,,,,,,,,,,,
0.10980365425348282,0.10980365425348282,355,45567,,,,,,,,,,,,,,,,,,,,,,,,
0.10705037415027618,0.10705037415027618,356,45695,,,,,,,,,,,,,,,,,,,,,,,,
0.10809483379125595,0.10809483379125595,357,45823,,,,,,,,,,,,,,,,,,,,,,,,
0.1061144545674324,0.1061144545674324,358,45951,,,,,,,,,,,,,,,,,,,,,,,,
0.10749180614948273,0.10749180614948273,359,46079,,,,,,,,,,,,,,,,,,,,,,,,
0.10870266705751419,0.10870266705751419,360,46207,,,,,,,,,,,,,,,,,,,,,,,,
0.10728964954614639,0.10728964954614639,361,46335,,,,,,,,,,,,,,,,,,,,,,,,
0.10714802891016006,0.10714802891016006,362,46463,,,,,,,,,,,,,,,,,,,,,,,,
0.10614431649446487,0.10614431649446487,363,46591,,,,,,,,,,,,,,,,,,,,,,,,
0.10765503346920013,0.10765503346920013,364,46719,,,,,,,,,,,,,,,,,,,,,,,,
0.10595758259296417,0.10595758259296417,365,46847,,,,,,,,,,,,,,,,,,,,,,,,
0.10636256635189056,0.10636256635189056,366,46975,,,,,,,,,,,,,,,,,,,,,,,,
0.10795865952968597,0.10795865952968597,367,47103,,,,,,,,,,,,,,,,,,,,,,,,
0.1076967865228653,0.1076967865228653,368,47231,,,,,,,,,,,,,,,,,,,,,,,,
0.10627009719610214,0.10627009719610214,369,47359,,,,,,,,,,,,,,,,,,,,,,,,
0.10642416030168533,0.10642416030168533,370,47487,,,,,,,,,,,,,,,,,,,,,,,,
0.10783684253692627,0.10783684253692627,371,47615,,,,,,,,,,,,,,,,,,,,,,,,
0.10574556142091751,0.10574556142091751,372,47743,,,,,,,,,,,,,,,,,,,,,,,,
0.1065966933965683,0.1065966933965683,373,47871,,,,,,,,,,,,,,,,,,,,,,,,
0.10693657398223877,0.10693657398223877,374,47999,,,,,,,,,,,,,,,,,,,,,,,,
0.10853996127843857,0.10853996127843857,375,48127,,,,,,,,,,,,,,,,,,,,,,,,
0.10554559528827667,0.10554559528827667,376,48255,,,,,,,,,,,,,,,,,,,,,,,,
0.10670822858810425,0.10670822858810425,377,48383,,,,,,,,,,,,,,,,,,,,,,,,
0.10770107805728912,0.10770107805728912,378,48511,,,,,,,,,,,,,,,,,,,,,,,,
0.10603038221597672,0.10603038221597672,379,48639,,,,,,,,,,,,,,,,,,,,,,,,
0.10705101490020752,0.10705101490020752,380,48767,,,,,,,,,,,,,,,,,,,,,,,,
0.10611744225025177,0.10611744225025177,381,48895,,,,,,,,,,,,,,,,,,,,,,,,
0.10724756866693497,0.10724756866693497,382,49023,,,,,,,,,,,,,,,,,,,,,,,,
0.10666041821241379,0.10666041821241379,383,49151,,,,,,,,,,,,,,,,,,,,,,,,
0.10613951086997986,0.10613951086997986,384,49279,,,,,,,,,,,,,,,,,,,,,,,,
0.10558339953422546,0.10558339953422546,385,49407,,,,,,,,,,,,,,,,,,,,,,,,
0.10675785690546036,0.10675785690546036,386,49535,,,,,,,,,,,,,,,,,,,,,,,,
0.1064998060464859,0.1064998060464859,387,49663,,,,,,,,,,,,,,,,,,,,,,,,
0.1046077087521553,0.1046077087521553,388,49791,,,,,,,,,,,,,,,,,,,,,,,,
0.10585024952888489,0.10585024952888489,389,49919,,,,,,,,,,,,,,,,,,,,,,,,
0.1066129207611084,0.1066129207611084,390,50047,,,,,,,,,,,,,,,,,,,,,,,,
0.10564787685871124,0.10564787685871124,391,50175,,,,,,,,,,,,,,,,,,,,,,,,
0.10483118146657944,0.10483118146657944,392,50303,,,,,,,,,,,,,,,,,,,,,,,,
0.10581594705581665,0.10581594705581665,393,50431,,,,,,,,,,,,,,,,,,,,,,,,
0.10623746365308762,0.10623746365308762,394,50559,,,,,,,,,,,,,,,,,,,,,,,,
0.10611004382371902,0.10611004382371902,395,50687,,,,,,,,,,,,,,,,,,,,,,,,
0.1073167473077774,0.1073167473077774,396,50815,,,,,,,,,,,,,,,,,,,,,,,,
0.10683273524045944,0.10683273524045944,397,50943,,,,,,,,,,,,,,,,,,,,,,,,
0.1067134290933609,0.1067134290933609,398,51071,,,,,,,,,,,,,,,,,,,,,,,,
0.10623698681592941,0.10623698681592941,399,51199,0.6260365653798564,0.5010717236342237,1.235139149632273,0.6507909838043483,0.5025511789609823,1.2493701295844244,0.6929108498447247,0.5317564698047046,1.3135011647790344,0.8355306928263567,0.6505283217192743,1.56138138236602,0.980551855053925,0.7970125116626791,1.84830238161718,1.135561417013493,0.9679786996119079,2.1661857727713505,1.301633068328708,1.154897120933414,2.5635054421256838,1.3269064161980295,1.1817571348948173,2.761457328981632
0.1065092608332634,0.1065092608332634,400,51327,,,,,,,,,,,,,,,,,,,,,,,,
0.10571961104869843,0.10571961104869843,401,51455,,,,,,,,,,,,,,,,,,,,,,,,
0.10449457168579102,0.10449457168579102,402,51583,,,,,,,,,,,,,,,,,,,,,,,,
0.10632987320423126,0.10632987320423126,403,51711,,,,,,,,,,,,,,,,,,,,,,,,
0.10499342530965805,0.10499342530965805,404,51839,,,,,,,,,,,,,,,,,,,,,,,,
0.10749100893735886,0.10749100893735886,405,51967,,,,,,,,,,,,,,,,,,,,,,,,
0.10661276429891586,0.10661276429891586,406,52095,,,,,,,,,,,,,,,,,,,,,,,,
0.10568303614854813,0.10568303614854813,407,52223,,,,,,,,,,,,,,,,,,,,,,,,
0.10530304908752441,0.10530304908752441,408,52351,,,,,,,,,,,,,,,,,,,,,,,,
0.10420852899551392,0.10420852899551392,409,52479,,,,,,,,,,,,,,,,,,,,,,,,
0.10630754381418228,0.10630754381418228,410,52607,,,,,,,,,,,,,,,,,,,,,,,,
0.10520173609256744,0.10520173609256744,411,52735,,,,,,,,,,,,,,,,,,,,,,,,
0.10499541461467743,0.10499541461467743,412,52863,,,,,,,,,,,,,,,,,,,,,,,,
0.10408967733383179,0.10408967733383179,413,52991,,,,,,,,,,,,,,,,,,,,,,,,
0.10511340945959091,0.10511340945959091,414,53119,,,,,,,,,,,,,,,,,,,,,,,,
0.10365515202283859,0.10365515202283859,415,53247,,,,,,,,,,,,,,,,,,,,,,,,
0.10355883836746216,0.10355883836746216,416,53375,,,,,,,,,,,,,,,,,,,,,,,,
0.10655637085437775,0.10655637085437775,417,53503,,,,,,,,,,,,,,,,,,,,,,,,
0.10666695237159729,0.10666695237159729,418,53631,,,,,,,,,,,,,,,,,,,,,,,,
0.1050601601600647,0.1050601601600647,419,53759,,,,,,,,,,,,,,,,,,,,,,,,
0.10639612376689911,0.10639612376689911,420,53887,,,,,,,,,,,,,,,,,,,,,,,,
0.10472599416971207,0.10472599416971207,421,54015,,,,,,,,,,,,,,,,,,,,,,,,
0.10629265010356903,0.10629265010356903,422,54143,,,,,,,,,,,,,,,,,,,,,,,,
0.10409816354513168,0.10409816354513168,423,54271,,,,,,,,,,,,,,,,,,,,,,,,
0.10463376343250275,0.10463376343250275,424,54399,,,,,,,,,,,,,,,,,,,,,,,,
0.10365499556064606,0.10365499556064606,425,54527,,,,,,,,,,,,,,,,,,,,,,,,
0.1049606204032898,0.1049606204032898,426,54655,,,,,,,,,,,,,,,,,,,,,,,,
0.10445955395698547,0.10445955395698547,427,54783,,,,,,,,,,,,,,,,,,,,,,,,
0.10439087450504303,0.10439087450504303,428,54911,,,,,,,,,,,,,,,,,,,,,,,,
0.10402475297451019,0.10402475297451019,429,55039,,,,,,,,,,,,,,,,,,,,,,,,
0.10409495234489441,0.10409495234489441,430,55167,,,,,,,,,,,,,,,,,,,,,,,,
0.1056709960103035,0.1056709960103035,431,55295,,,,,,,,,,,,,,,,,,,,,,,,
0.10410371422767639,0.10410371422767639,432,55423,,,,,,,,,,,,,,,,,,,,,,,,
0.10534261167049408,0.10534261167049408,433,55551,,,,,,,,,,,,,,,,,,,,,,,,
0.10532785952091217,0.10532785952091217,434,55679,,,,,,,,,,,,,,,,,,,,,,,,
0.10404416918754578,0.10404416918754578,435,55807,,,,,,,,,,,,,,,,,,,,,,,,
0.10575174540281296,0.10575174540281296,436,55935,,,,,,,,,,,,,,,,,,,,,,,,
0.1066671833395958,0.1066671833395958,437,56063,,,,,,,,,,,,,,,,,,,,,,,,
0.10412091016769409,0.10412091016769409,438,56191,,,,,,,,,,,,,,,,,,,,,,,,
0.10522620379924774,0.10522620379924774,439,56319,,,,,,,,,,,,,,,,,,,,,,,,
0.10543528944253922,0.10543528944253922,440,56447,,,,,,,,,,,,,,,,,,,,,,,,
0.10521327704191208,0.10521327704191208,441,56575,,,,,,,,,,,,,,,,,,,,,,,,
0.10635267198085785,0.10635267198085785,442,56703,,,,,,,,,,,,,,,,,,,,,,,,
0.10501641780138016,0.10501641780138016,443,56831,,,,,,,,,,,,,,,,,,,,,,,,
0.1037134975194931,0.1037134975194931,444,56959,,,,,,,,,,,,,,,,,,,,,,,,
0.10444312542676926,0.10444312542676926,445,57087,,,,,,,,,,,,,,,,,,,,,,,,
0.10428479313850403,0.10428479313850403,446,57215,,,,,,,,,,,,,,,,,,,,,,,,
0.104662224650383,0.104662224650383,447,57343,,,,,,,,,,,,,,,,,,,,,,,,
0.10404813289642334,0.10404813289642334,448,57471,,,,,,,,,,,,,,,,,,,,,,,,
0.10582396388053894,0.10582396388053894,449,57599,0.6350999281812788,0.5056652445865322,1.2332737414636763,0.6409362870857109,0.4931170103870702,1.231889494089317,0.6820222841279858,0.517797018955878,1.28257953366468,0.8375098513037235,0.6467027567230733,1.5481288636820587,1.0016105935252873,0.809373861544624,1.8583270165506973,1.1673840210898574,0.9867521072102394,2.1944709016903423,1.3228302453021497,1.1657978569246,2.5749145076749222,1.3319433177036653,1.1717122790213972,2.72378420433258
0.1034352257847786,0.1034352257847786,450,57727,,,,,,,,,,,,,,,,,,,,,,,,
0.10404621809720993,0.10404621809720993,451,57855,,,,,,,,,,,,,,,,,,,,,,,,
0.10363107919692993,0.10363107919692993,452,57983,,,,,,,,,,,,,,,,,,,,,,,,
0.10378469526767731,0.10378469526767731,453,58111,,,,,,,,,,,,,,,,,,,,,,,,
0.10402075946331024,0.10402075946331024,454,58239,,,,,,,,,,,,,,,,,,,,,,,,
0.10318721830844879,0.10318721830844879,455,58367,,,,,,,,,,,,,,,,,,,,,,,,
0.10378386080265045,0.10378386080265045,456,58495,,,,,,,,,,,,,,,,,,,,,,,,
0.10414651781320572,0.10414651781320572,457,58623,,,,,,,,,,,,,,,,,,,,,,,,
0.10569848865270615,0.10569848865270615,458,58751,,,,,,,,,,,,,,,,,,,,,,,,
0.10258469730615616,0.10258469730615616,459,58879,,,,,,,,,,,,,,,,,,,,,,,,
0.10426647961139679,0.10426647961139679,460,59007,,,,,,,,,,,,,,,,,,,,,,,,
0.10354220867156982,0.10354220867156982,461,59135,,,,,,,,,,,,,,,,,,,,,,,,
0.10268618166446686,0.10268618166446686,462,59263,,,,,,,,,,,,,,,,,,,,,,,,
0.10440327972173691,0.10440327972173691,463,59391,,,,,,,,,,,,,,,,,,,,,,,,
0.10393277555704117,0.10393277555704117,464,59519,,,,,,,,,,,,,,,,,,,,,,,,
0.10423458367586136,0.10423458367586136,465,59647,,,,,,,,,,,,,,,,,,,,,,,,
0.10405049473047256,0.10405049473047256,466,59775,,,,,,,,,,,,,,,,,,,,,,,,
0.10285606235265732,0.10285606235265732,467,59903,,,,,,,,,,,,,,,,,,,,,,,,
0.10262510180473328,0.10262510180473328,468,60031,,,,,,,,,,,,,,,,,,,,,,,,
0.10380839556455612,0.10380839556455612,469,60159,,,,,,,,,,,,,,,,,,,,,,,,
0.10460322350263596,0.10460322350263596,470,60287,,,,,,,,,,,,,,,,,,,,,,,,
0.10398070514202118,0.10398070514202118,471,60415,,,,,,,,,,,,,,,,,,,,,,,,
0.10285943746566772,0.10285943746566772,472,60543,,,,,,,,,,,,,,,,,,,,,,,,
0.10392240434885025,0.10392240434885025,473,60671,,,,,,,,,,,,,,,,,,,,,,,,
0.1035236194729805,0.1035236194729805,474,60799,,,,,,,,,,,,,,,,,,,,,,,,
0.10336735099554062,0.10336735099554062,475,60927,,,,,,,,,,,,,,,,,,,,,,,,
0.10386061668395996,0.10386061668395996,476,61055,,,,,,,,,,,,,,,,,,,,,,,,
0.10373062640428543,0.10373062640428543,477,61183,,,,,,,,,,,,,,,,,,,,,,,,
0.1039457619190216,0.1039457619190216,478,61311,,,,,,,,,,,,,,,,,,,,,,,,
0.1026124507188797,0.1026124507188797,479,61439,,,,,,,,,,,,,,,,,,,,,,,,
0.10320033878087997,0.10320033878087997,480,61567,,,,,,,,,,,,,,,,,,,,,,,,
0.10442298650741577,0.10442298650741577,481,61695,,,,,,,,,,,,,,,,,,,,,,,,
0.10311992466449738,0.10311992466449738,482,61823,,,,,,,,,,,,,,,,,,,,,,,,
0.10307537764310837,0.10307537764310837,483,61951,,,,,,,,,,,,,,,,,,,,,,,,
0.10091552138328552,0.10091552138328552,484,62079,,,,,,,,,,,,,,,,,,,,,,,,
0.10162492841482162,0.10162492841482162,485,62207,,,,,,,,,,,,,,,,,,,,,,,,
0.1032748743891716,0.1032748743891716,486,62335,,,,,,,,,,,,,,,,,,,,,,,,
0.10227444022893906,0.10227444022893906,487,62463,,,,,,,,,,,,,,,,,,,,,,,,
0.10301148146390915,0.10301148146390915,488,62591,,,,,,,,,,,,,,,,,,,,,,,,
0.10296627134084702,0.10296627134084702,489,62719,,,,,,,,,,,,,,,,,,,,,,,,
0.10451168566942215,0.10451168566942215,490,62847,,,,,,,,,,,,,,,,,,,,,,,,
0.10338705033063889,0.10338705033063889,491,62975,,,,,,,,,,,,,,,,,,,,,,,,
0.10281912982463837,0.10281912982463837,492,63103,,,,,,,,,,,,,,,,,,,,,,,,
0.10243135690689087,0.10243135690689087,493,63231,,,,,,,,,,,,,,,,,,,,,,,,
0.10130910575389862,0.10130910575389862,494,63359,,,,,,,,,,,,,,,,,,,,,,,,
0.10334423929452896,0.10334423929452896,495,63487,,,,,,,,,,,,,,,,,,,,,,,,
0.10346824675798416,0.10346824675798416,496,63615,,,,,,,,,,,,,,,,,,,,,,,,
0.10254193097352982,0.10254193097352982,497,63743,,,,,,,,,,,,,,,,,,,,,,,,
0.10301202535629272,0.10301202535629272,498,63871,,,,,,,,,,,,,,,,,,,,,,,,
