train_loss,train_elbo_loss,epoch,step,val_CRPS_1.0,val_NRMSE_1.0,val_ND_1.0,val_CRPS_2.0,val_NRMSE_2.0,val_ND_2.0,val_CRPS_4.0,val_NRMSE_4.0,val_ND_4.0,val_CRPS_8.0,val_NRMSE_8.0,val_ND_8.0,val_CRPS_16.0,val_NRMSE_16.0,val_ND_16.0
0.7359958291053772,0.7359958291053772,0,127,,,,,,,,,,,,,,,
0.5689361691474915,0.5689361691474915,1,255,,,,,,,,,,,,,,,
0.5001814365386963,0.5001814365386963,2,383,,,,,,,,,,,,,,,
0.46278616786003113,0.46278616786003113,3,511,,,,,,,,,,,,,,,
0.44130489230155945,0.44130489230155945,4,639,,,,,,,,,,,,,,,
0.4246596693992615,0.4246596693992615,5,767,,,,,,,,,,,,,,,
0.40809375047683716,0.40809375047683716,6,895,,,,,,,,,,,,,,,
0.3976547122001648,0.3976547122001648,7,1023,,,,,,,,,,,,,,,
0.39361608028411865,0.39361608028411865,8,1151,,,,,,,,,,,,,,,
0.3863135874271393,0.3863135874271393,9,1279,,,,,,,,,,,,,,,
0.38126957416534424,0.38126957416534424,10,1407,,,,,,,,,,,,,,,
0.37404850125312805,0.37404850125312805,11,1535,,,,,,,,,,,,,,,
0.3713357746601105,0.3713357746601105,12,1663,,,,,,,,,,,,,,,
0.3673127293586731,0.3673127293586731,13,1791,,,,,,,,,,,,,,,
0.35921037197113037,0.35921037197113037,14,1919,,,,,,,,,,,,,,,
0.3579912781715393,0.3579912781715393,15,2047,,,,,,,,,,,,,,,
0.35353294014930725,0.35353294014930725,16,2175,,,,,,,,,,,,,,,
0.350750595331192,0.350750595331192,17,2303,,,,,,,,,,,,,,,
0.3515361249446869,0.3515361249446869,18,2431,,,,,,,,,,,,,,,
0.34643715620040894,0.34643715620040894,19,2559,,,,,,,,,,,,,,,
0.34395015239715576,0.34395015239715576,20,2687,,,,,,,,,,,,,,,
0.34243032336235046,0.34243032336235046,21,2815,,,,,,,,,,,,,,,
0.33939769864082336,0.33939769864082336,22,2943,,,,,,,,,,,,,,,
0.33987122774124146,0.33987122774124146,23,3071,,,,,,,,,,,,,,,
0.3344568610191345,0.3344568610191345,24,3199,,,,,,,,,,,,,,,
0.3323817253112793,0.3323817253112793,25,3327,,,,,,,,,,,,,,,
0.33277761936187744,0.33277761936187744,26,3455,,,,,,,,,,,,,,,
0.32524994015693665,0.32524994015693665,27,3583,,,,,,,,,,,,,,,
0.32601648569107056,0.32601648569107056,28,3711,,,,,,,,,,,,,,,
0.3222282826900482,0.3222282826900482,29,3839,,,,,,,,,,,,,,,
0.3213749825954437,0.3213749825954437,30,3967,,,,,,,,,,,,,,,
0.31856706738471985,0.31856706738471985,31,4095,,,,,,,,,,,,,,,
0.3183407783508301,0.3183407783508301,32,4223,,,,,,,,,,,,,,,
0.3158584237098694,0.3158584237098694,33,4351,,,,,,,,,,,,,,,
0.31402045488357544,0.31402045488357544,34,4479,,,,,,,,,,,,,,,
0.31730785965919495,0.31730785965919495,35,4607,,,,,,,,,,,,,,,
0.31215721368789673,0.31215721368789673,36,4735,,,,,,,,,,,,,,,
0.3105388879776001,0.3105388879776001,37,4863,,,,,,,,,,,,,,,
0.30717188119888306,0.30717188119888306,38,4991,,,,,,,,,,,,,,,
0.30708593130111694,0.30708593130111694,39,5119,,,,,,,,,,,,,,,
0.30479615926742554,0.30479615926742554,40,5247,,,,,,,,,,,,,,,
0.30876123905181885,0.30876123905181885,41,5375,,,,,,,,,,,,,,,
0.3019348680973053,0.3019348680973053,42,5503,,,,,,,,,,,,,,,
0.30358707904815674,0.30358707904815674,43,5631,,,,,,,,,,,,,,,
0.3052559196949005,0.3052559196949005,44,5759,,,,,,,,,,,,,,,
0.29923221468925476,0.29923221468925476,45,5887,,,,,,,,,,,,,,,
0.30185893177986145,0.30185893177986145,46,6015,,,,,,,,,,,,,,,
0.2992841899394989,0.2992841899394989,47,6143,,,,,,,,,,,,,,,
0.30035796761512756,0.30035796761512756,48,6271,,,,,,,,,,,,,,,
0.29552966356277466,0.29552966356277466,49,6399,0.3013349947429256,0.8386520197686592,0.3588993477819072,0.2856839612765606,0.7538549934566946,0.39340542595963707,0.2770775065673472,0.7763770706332621,0.38254666918885694,0.26838235272316724,0.7830132145959431,0.36368534521252643,0.25775837630459114,0.7632564553228953,0.34705263794076474
0.2984829843044281,0.2984829843044281,50,6527,,,,,,,,,,,,,,,
0.2957392930984497,0.2957392930984497,51,6655,,,,,,,,,,,,,,,
0.2921028435230255,0.2921028435230255,52,6783,,,,,,,,,,,,,,,
0.29249799251556396,0.29249799251556396,53,6911,,,,,,,,,,,,,,,
0.2916467785835266,0.2916467785835266,54,7039,,,,,,,,,,,,,,,
0.28951236605644226,0.28951236605644226,55,7167,,,,,,,,,,,,,,,
0.29111066460609436,0.29111066460609436,56,7295,,,,,,,,,,,,,,,
0.2904035449028015,0.2904035449028015,57,7423,,,,,,,,,,,,,,,
0.29069486260414124,0.29069486260414124,58,7551,,,,,,,,,,,,,,,
0.28761571645736694,0.28761571645736694,59,7679,,,,,,,,,,,,,,,
0.28732627630233765,0.28732627630233765,60,7807,,,,,,,,,,,,,,,
0.28645631670951843,0.28645631670951843,61,7935,,,,,,,,,,,,,,,
0.28335118293762207,0.28335118293762207,62,8063,,,,,,,,,,,,,,,
0.28410038352012634,0.28410038352012634,63,8191,,,,,,,,,,,,,,,
0.2857915759086609,0.2857915759086609,64,8319,,,,,,,,,,,,,,,
0.2825082838535309,0.2825082838535309,65,8447,,,,,,,,,,,,,,,
0.27935659885406494,0.27935659885406494,66,8575,,,,,,,,,,,,,,,
0.28073108196258545,0.28073108196258545,67,8703,,,,,,,,,,,,,,,
0.28276070952415466,0.28276070952415466,68,8831,,,,,,,,,,,,,,,
0.278646856546402,0.278646856546402,69,8959,,,,,,,,,,,,,,,
0.28076136112213135,0.28076136112213135,70,9087,,,,,,,,,,,,,,,
0.28055432438850403,0.28055432438850403,71,9215,,,,,,,,,,,,,,,
0.28068721294403076,0.28068721294403076,72,9343,,,,,,,,,,,,,,,
0.27835679054260254,0.27835679054260254,73,9471,,,,,,,,,,,,,,,
0.27919238805770874,0.27919238805770874,74,9599,,,,,,,,,,,,,,,
0.27771273255348206,0.27771273255348206,75,9727,,,,,,,,,,,,,,,
0.2741631269454956,0.2741631269454956,76,9855,,,,,,,,,,,,,,,
0.2754390239715576,0.2754390239715576,77,9983,,,,,,,,,,,,,,,
0.2750711143016815,0.2750711143016815,78,10111,,,,,,,,,,,,,,,
0.2778666913509369,0.2778666913509369,79,10239,,,,,,,,,,,,,,,
0.2738397717475891,0.2738397717475891,80,10367,,,,,,,,,,,,,,,
0.2713291049003601,0.2713291049003601,81,10495,,,,,,,,,,,,,,,
0.27175426483154297,0.27175426483154297,82,10623,,,,,,,,,,,,,,,
0.2760326862335205,0.2760326862335205,83,10751,,,,,,,,,,,,,,,
0.27452754974365234,0.27452754974365234,84,10879,,,,,,,,,,,,,,,
0.2686697542667389,0.2686697542667389,85,11007,,,,,,,,,,,,,,,
0.27367061376571655,0.27367061376571655,86,11135,,,,,,,,,,,,,,,
0.2695065438747406,0.2695065438747406,87,11263,,,,,,,,,,,,,,,
0.27033287286758423,0.27033287286758423,88,11391,,,,,,,,,,,,,,,
0.2681823968887329,0.2681823968887329,89,11519,,,,,,,,,,,,,,,
0.27004972100257874,0.27004972100257874,90,11647,,,,,,,,,,,,,,,
0.2682606279850006,0.2682606279850006,91,11775,,,,,,,,,,,,,,,
0.26932400465011597,0.26932400465011597,92,11903,,,,,,,,,,,,,,,
0.26809465885162354,0.26809465885162354,93,12031,,,,,,,,,,,,,,,
0.2659949064254761,0.2659949064254761,94,12159,,,,,,,,,,,,,,,
0.2707803249359131,0.2707803249359131,95,12287,,,,,,,,,,,,,,,
0.264367014169693,0.264367014169693,96,12415,,,,,,,,,,,,,,,
0.26531657576560974,0.26531657576560974,97,12543,,,,,,,,,,,,,,,
0.2640649676322937,0.2640649676322937,98,12671,,,,,,,,,,,,,,,
0.26389095187187195,0.26389095187187195,99,12799,0.27205318252911614,0.8549077008497834,0.3021511353952472,0.22394097270946187,0.6347387354263236,0.288946838518383,0.224321049511459,0.6146921588028967,0.29733525565462926,0.23169248511956353,0.658531486755319,0.30923924302532024,0.2431617320917891,0.6951025029226889,0.32695874603332914
0.2657680809497833,0.2657680809497833,100,12927,,,,,,,,,,,,,,,
0.2673076391220093,0.2673076391220093,101,13055,,,,,,,,,,,,,,,
0.2621508836746216,0.2621508836746216,102,13183,,,,,,,,,,,,,,,
0.265302836894989,0.265302836894989,103,13311,,,,,,,,,,,,,,,
0.26373857259750366,0.26373857259750366,104,13439,,,,,,,,,,,,,,,
0.2606617212295532,0.2606617212295532,105,13567,,,,,,,,,,,,,,,
0.26387545466423035,0.26387545466423035,106,13695,,,,,,,,,,,,,,,
0.2659193277359009,0.2659193277359009,107,13823,,,,,,,,,,,,,,,
0.26436030864715576,0.26436030864715576,108,13951,,,,,,,,,,,,,,,
0.2634197175502777,0.2634197175502777,109,14079,,,,,,,,,,,,,,,
0.26048198342323303,0.26048198342323303,110,14207,,,,,,,,,,,,,,,
0.26083463430404663,0.26083463430404663,111,14335,,,,,,,,,,,,,,,
0.26375120878219604,0.26375120878219604,112,14463,,,,,,,,,,,,,,,
0.26005813479423523,0.26005813479423523,113,14591,,,,,,,,,,,,,,,
0.2601957619190216,0.2601957619190216,114,14719,,,,,,,,,,,,,,,
0.259780615568161,0.259780615568161,115,14847,,,,,,,,,,,,,,,
0.2590140700340271,0.2590140700340271,116,14975,,,,,,,,,,,,,,,
0.2585150897502899,0.2585150897502899,117,15103,,,,,,,,,,,,,,,
0.2606096565723419,0.2606096565723419,118,15231,,,,,,,,,,,,,,,
0.2599380910396576,0.2599380910396576,119,15359,,,,,,,,,,,,,,,
0.25551682710647583,0.25551682710647583,120,15487,,,,,,,,,,,,,,,
0.2573349177837372,0.2573349177837372,121,15615,,,,,,,,,,,,,,,
0.2577141225337982,0.2577141225337982,122,15743,,,,,,,,,,,,,,,
0.2579668462276459,0.2579668462276459,123,15871,,,,,,,,,,,,,,,
0.258745938539505,0.258745938539505,124,15999,,,,,,,,,,,,,,,
0.25844308733940125,0.25844308733940125,125,16127,,,,,,,,,,,,,,,
0.2569269835948944,0.2569269835948944,126,16255,,,,,,,,,,,,,,,
0.25495216250419617,0.25495216250419617,127,16383,,,,,,,,,,,,,,,
0.2538013160228729,0.2538013160228729,128,16511,,,,,,,,,,,,,,,
0.25597071647644043,0.25597071647644043,129,16639,,,,,,,,,,,,,,,
0.25511422753334045,0.25511422753334045,130,16767,,,,,,,,,,,,,,,
0.25402966141700745,0.25402966141700745,131,16895,,,,,,,,,,,,,,,
0.25371983647346497,0.25371983647346497,132,17023,,,,,,,,,,,,,,,
0.2543186545372009,0.2543186545372009,133,17151,,,,,,,,,,,,,,,
0.25595584511756897,0.25595584511756897,134,17279,,,,,,,,,,,,,,,
0.2537826895713806,0.2537826895713806,135,17407,,,,,,,,,,,,,,,
0.25349947810173035,0.25349947810173035,136,17535,,,,,,,,,,,,,,,
0.25221124291419983,0.25221124291419983,137,17663,,,,,,,,,,,,,,,
0.25750845670700073,0.25750845670700073,138,17791,,,,,,,,,,,,,,,
0.2512936592102051,0.2512936592102051,139,17919,,,,,,,,,,,,,,,
0.25186625123023987,0.25186625123023987,140,18047,,,,,,,,,,,,,,,
0.25340035557746887,0.25340035557746887,141,18175,,,,,,,,,,,,,,,
0.2544800341129303,0.2544800341129303,142,18303,,,,,,,,,,,,,,,
0.2507055997848511,0.2507055997848511,143,18431,,,,,,,,,,,,,,,
0.2534100413322449,0.2534100413322449,144,18559,,,,,,,,,,,,,,,
0.25099918246269226,0.25099918246269226,145,18687,,,,,,,,,,,,,,,
0.2517384886741638,0.2517384886741638,146,18815,,,,,,,,,,,,,,,
0.25079146027565,0.25079146027565,147,18943,,,,,,,,,,,,,,,
0.25037020444869995,0.25037020444869995,148,19071,,,,,,,,,,,,,,,
0.2519126236438751,0.2519126236438751,149,19199,0.2996549014572234,0.974538091183695,0.3375255004646558,0.22270351082580314,0.6517252115902379,0.26540458611564605,0.20896378900488882,0.5668806452821543,0.2674579862176172,0.21164078670891928,0.5821632163972004,0.27860498341172496,0.2159038644040353,0.6154012892032547,0.28682572571875786
0.25180819630622864,0.25180819630622864,150,19327,,,,,,,,,,,,,,,
0.2492242306470871,0.2492242306470871,151,19455,,,,,,,,,,,,,,,
0.24826669692993164,0.24826669692993164,152,19583,,,,,,,,,,,,,,,
0.2476511150598526,0.2476511150598526,153,19711,,,,,,,,,,,,,,,
0.25005561113357544,0.25005561113357544,154,19839,,,,,,,,,,,,,,,
0.25004661083221436,0.25004661083221436,155,19967,,,,,,,,,,,,,,,
0.24934569001197815,0.24934569001197815,156,20095,,,,,,,,,,,,,,,
0.24357540905475616,0.24357540905475616,157,20223,,,,,,,,,,,,,,,
0.24977438151836395,0.24977438151836395,158,20351,,,,,,,,,,,,,,,
0.24613775312900543,0.24613775312900543,159,20479,,,,,,,,,,,,,,,
0.24796709418296814,0.24796709418296814,160,20607,,,,,,,,,,,,,,,
0.24595773220062256,0.24595773220062256,161,20735,,,,,,,,,,,,,,,
0.25005677342414856,0.25005677342414856,162,20863,,,,,,,,,,,,,,,
0.24771824479103088,0.24771824479103088,163,20991,,,,,,,,,,,,,,,
0.2444794923067093,0.2444794923067093,164,21119,,,,,,,,,,,,,,,
0.24484169483184814,0.24484169483184814,165,21247,,,,,,,,,,,,,,,
0.24499720335006714,0.24499720335006714,166,21375,,,,,,,,,,,,,,,
0.24712175130844116,0.24712175130844116,167,21503,,,,,,,,,,,,,,,
0.24354247748851776,0.24354247748851776,168,21631,,,,,,,,,,,,,,,
0.24548453092575073,0.24548453092575073,169,21759,,,,,,,,,,,,,,,
0.24529089033603668,0.24529089033603668,170,21887,,,,,,,,,,,,,,,
0.24555248022079468,0.24555248022079468,171,22015,,,,,,,,,,,,,,,
0.24448458850383759,0.24448458850383759,172,22143,,,,,,,,,,,,,,,
0.24477608501911163,0.24477608501911163,173,22271,,,,,,,,,,,,,,,
0.24574339389801025,0.24574339389801025,174,22399,,,,,,,,,,,,,,,
0.243922159075737,0.243922159075737,175,22527,,,,,,,,,,,,,,,
0.24111948907375336,0.24111948907375336,176,22655,,,,,,,,,,,,,,,
0.24180123209953308,0.24180123209953308,177,22783,,,,,,,,,,,,,,,
0.24522380530834198,0.24522380530834198,178,22911,,,,,,,,,,,,,,,
0.24433249235153198,0.24433249235153198,179,23039,,,,,,,,,,,,,,,
0.24091599881649017,0.24091599881649017,180,23167,,,,,,,,,,,,,,,
0.24269999563694,0.24269999563694,181,23295,,,,,,,,,,,,,,,
0.24287119507789612,0.24287119507789612,182,23423,,,,,,,,,,,,,,,
0.24122436344623566,0.24122436344623566,183,23551,,,,,,,,,,,,,,,
0.24339431524276733,0.24339431524276733,184,23679,,,,,,,,,,,,,,,
0.24230320751667023,0.24230320751667023,185,23807,,,,,,,,,,,,,,,
0.24042543768882751,0.24042543768882751,186,23935,,,,,,,,,,,,,,,
0.24129702150821686,0.24129702150821686,187,24063,,,,,,,,,,,,,,,
0.23625478148460388,0.23625478148460388,188,24191,,,,,,,,,,,,,,,
0.23971284925937653,0.23971284925937653,189,24319,,,,,,,,,,,,,,,
0.24099217355251312,0.24099217355251312,190,24447,,,,,,,,,,,,,,,
0.2396269142627716,0.2396269142627716,191,24575,,,,,,,,,,,,,,,
0.2394026517868042,0.2394026517868042,192,24703,,,,,,,,,,,,,,,
0.23789992928504944,0.23789992928504944,193,24831,,,,,,,,,,,,,,,
0.23786474764347076,0.23786474764347076,194,24959,,,,,,,,,,,,,,,
0.23549501597881317,0.23549501597881317,195,25087,,,,,,,,,,,,,,,
0.23818975687026978,0.23818975687026978,196,25215,,,,,,,,,,,,,,,
0.2403896152973175,0.2403896152973175,197,25343,,,,,,,,,,,,,,,
0.24009907245635986,0.24009907245635986,198,25471,,,,,,,,,,,,,,,
0.23777112364768982,0.23777112364768982,199,25599,0.26535407137948797,0.7990901865028127,0.33919085982715447,0.2575539228102894,0.7051554541378,0.34725182798237886,0.2591159637013331,0.7301442729397364,0.35371917182654167,0.25853873197937327,0.7406845280473662,0.35318932289230814,0.26031000497204526,0.7543708354890801,0.35239787134843026
0.23830191791057587,0.23830191791057587,200,25727,,,,,,,,,,,,,,,
0.23923778533935547,0.23923778533935547,201,25855,,,,,,,,,,,,,,,
0.23976105451583862,0.23976105451583862,202,25983,,,,,,,,,,,,,,,
0.23549167811870575,0.23549167811870575,203,26111,,,,,,,,,,,,,,,
0.23887504637241364,0.23887504637241364,204,26239,,,,,,,,,,,,,,,
0.23696497082710266,0.23696497082710266,205,26367,,,,,,,,,,,,,,,
0.2352234572172165,0.2352234572172165,206,26495,,,,,,,,,,,,,,,
0.2351454794406891,0.2351454794406891,207,26623,,,,,,,,,,,,,,,
0.23583410680294037,0.23583410680294037,208,26751,,,,,,,,,,,,,,,
0.23604518175125122,0.23604518175125122,209,26879,,,,,,,,,,,,,,,
0.23862451314926147,0.23862451314926147,210,27007,,,,,,,,,,,,,,,
0.23628446459770203,0.23628446459770203,211,27135,,,,,,,,,,,,,,,
0.23542426526546478,0.23542426526546478,212,27263,,,,,,,,,,,,,,,
0.234431654214859,0.234431654214859,213,27391,,,,,,,,,,,,,,,
0.2382759302854538,0.2382759302854538,214,27519,,,,,,,,,,,,,,,
0.23790086805820465,0.23790086805820465,215,27647,,,,,,,,,,,,,,,
0.23578250408172607,0.23578250408172607,216,27775,,,,,,,,,,,,,,,
0.23262009024620056,0.23262009024620056,217,27903,,,,,,,,,,,,,,,
0.2355165183544159,0.2355165183544159,218,28031,,,,,,,,,,,,,,,
0.23395472764968872,0.23395472764968872,219,28159,,,,,,,,,,,,,,,
0.23662687838077545,0.23662687838077545,220,28287,,,,,,,,,,,,,,,
0.23012058436870575,0.23012058436870575,221,28415,,,,,,,,,,,,,,,
0.23347800970077515,0.23347800970077515,222,28543,,,,,,,,,,,,,,,
0.2365845888853073,0.2365845888853073,223,28671,,,,,,,,,,,,,,,
0.23455746471881866,0.23455746471881866,224,28799,,,,,,,,,,,,,,,
0.233067587018013,0.233067587018013,225,28927,,,,,,,,,,,,,,,
0.234915092587471,0.234915092587471,226,29055,,,,,,,,,,,,,,,
0.23427443206310272,0.23427443206310272,227,29183,,,,,,,,,,,,,,,
0.2322593331336975,0.2322593331336975,228,29311,,,,,,,,,,,,,,,
0.2335316240787506,0.2335316240787506,229,29439,,,,,,,,,,,,,,,
0.23153717815876007,0.23153717815876007,230,29567,,,,,,,,,,,,,,,
0.2336471527814865,0.2336471527814865,231,29695,,,,,,,,,,,,,,,
0.23247046768665314,0.23247046768665314,232,29823,,,,,,,,,,,,,,,
0.23459230363368988,0.23459230363368988,233,29951,,,,,,,,,,,,,,,
0.2343980371952057,0.2343980371952057,234,30079,,,,,,,,,,,,,,,
0.23189394176006317,0.23189394176006317,235,30207,,,,,,,,,,,,,,,
0.230479434132576,0.230479434132576,236,30335,,,,,,,,,,,,,,,
0.2315191924571991,0.2315191924571991,237,30463,,,,,,,,,,,,,,,
0.2310609668493271,0.2310609668493271,238,30591,,,,,,,,,,,,,,,
0.23200419545173645,0.23200419545173645,239,30719,,,,,,,,,,,,,,,
0.23106303811073303,0.23106303811073303,240,30847,,,,,,,,,,,,,,,
0.22744713723659515,0.22744713723659515,241,30975,,,,,,,,,,,,,,,
0.2315046638250351,0.2315046638250351,242,31103,,,,,,,,,,,,,,,
0.23018035292625427,0.23018035292625427,243,31231,,,,,,,,,,,,,,,
0.2309243530035019,0.2309243530035019,244,31359,,,,,,,,,,,,,,,
0.23139308393001556,0.23139308393001556,245,31487,,,,,,,,,,,,,,,
0.23117735981941223,0.23117735981941223,246,31615,,,,,,,,,,,,,,,
0.23027215898036957,0.23027215898036957,247,31743,,,,,,,,,,,,,,,
0.2265302985906601,0.2265302985906601,248,31871,,,,,,,,,,,,,,,
0.23168137669563293,0.23168137669563293,249,31999,0.2979741677064577,0.9962681532951937,0.3529203837053416,0.2206469911115243,0.6610762961554769,0.26359661229603826,0.21111054152797512,0.5828327673965435,0.27262757841179314,0.21253896629312374,0.5953411339079757,0.28155529097457266,0.21444850460832857,0.6178984949311633,0.2845668830275058
0.2307414412498474,0.2307414412498474,250,32127,,,,,,,,,,,,,,,
