train_loss,train_elbo_loss,epoch,step,val_ND_0.5,val_CRPS_0.5,val_NRMSE_0.5,val_ND_1.0,val_CRPS_1.0,val_NRMSE_1.0,val_ND_2.0,val_CRPS_2.0,val_NRMSE_2.0,val_ND_4.0,val_CRPS_4.0,val_NRMSE_4.0,val_ND_8.0,val_CRPS_8.0,val_NRMSE_8.0,val_ND_16.0,val_CRPS_16.0,val_NRMSE_16.0,val_ND_24.0,val_CRPS_24.0,val_NRMSE_24.0
0.369995653629303,0.369995653629303,0,127,,,,,,,,,,,,,,,,,,,,,
0.28224414587020874,0.28224414587020874,1,255,,,,,,,,,,,,,,,,,,,,,
0.2650879919528961,0.2650879919528961,2,383,,,,,,,,,,,,,,,,,,,,,
0.26131126284599304,0.26131126284599304,3,511,,,,,,,,,,,,,,,,,,,,,
0.25879186391830444,0.25879186391830444,4,639,,,,,,,,,,,,,,,,,,,,,
0.2571614384651184,0.2571614384651184,5,767,,,,,,,,,,,,,,,,,,,,,
0.2509862780570984,0.2509862780570984,6,895,,,,,,,,,,,,,,,,,,,,,
0.24803070724010468,0.24803070724010468,7,1023,,,,,,,,,,,,,,,,,,,,,
0.24980367720127106,0.24980367720127106,8,1151,,,,,,,,,,,,,,,,,,,,,
0.24965079128742218,0.24965079128742218,9,1279,,,,,,,,,,,,,,,,,,,,,
0.24750255048274994,0.24750255048274994,10,1407,,,,,,,,,,,,,,,,,,,,,
0.24447223544120789,0.24447223544120789,11,1535,,,,,,,,,,,,,,,,,,,,,
0.2458389848470688,0.2458389848470688,12,1663,,,,,,,,,,,,,,,,,,,,,
0.24733613431453705,0.24733613431453705,13,1791,,,,,,,,,,,,,,,,,,,,,
0.24095435440540314,0.24095435440540314,14,1919,,,,,,,,,,,,,,,,,,,,,
0.24392002820968628,0.24392002820968628,15,2047,,,,,,,,,,,,,,,,,,,,,
0.24268022179603577,0.24268022179603577,16,2175,,,,,,,,,,,,,,,,,,,,,
0.24369345605373383,0.24369345605373383,17,2303,,,,,,,,,,,,,,,,,,,,,
0.24613091349601746,0.24613091349601746,18,2431,,,,,,,,,,,,,,,,,,,,,
0.24195194244384766,0.24195194244384766,19,2559,,,,,,,,,,,,,,,,,,,,,
0.24363799393177032,0.24363799393177032,20,2687,,,,,,,,,,,,,,,,,,,,,
0.24321992695331573,0.24321992695331573,21,2815,,,,,,,,,,,,,,,,,,,,,
0.24637223780155182,0.24637223780155182,22,2943,,,,,,,,,,,,,,,,,,,,,
0.24645453691482544,0.24645453691482544,23,3071,,,,,,,,,,,,,,,,,,,,,
0.24386848509311676,0.24386848509311676,24,3199,,,,,,,,,,,,,,,,,,,,,
0.24202735722064972,0.24202735722064972,25,3327,,,,,,,,,,,,,,,,,,,,,
0.24198459088802338,0.24198459088802338,26,3455,,,,,,,,,,,,,,,,,,,,,
0.24031659960746765,0.24031659960746765,27,3583,,,,,,,,,,,,,,,,,,,,,
0.2415250688791275,0.2415250688791275,28,3711,,,,,,,,,,,,,,,,,,,,,
0.23471669852733612,0.23471669852733612,29,3839,,,,,,,,,,,,,,,,,,,,,
0.23580501973628998,0.23580501973628998,30,3967,,,,,,,,,,,,,,,,,,,,,
0.23643600940704346,0.23643600940704346,31,4095,,,,,,,,,,,,,,,,,,,,,
0.23970453441143036,0.23970453441143036,32,4223,,,,,,,,,,,,,,,,,,,,,
0.23563694953918457,0.23563694953918457,33,4351,,,,,,,,,,,,,,,,,,,,,
0.23821306228637695,0.23821306228637695,34,4479,,,,,,,,,,,,,,,,,,,,,
0.24126727879047394,0.24126727879047394,35,4607,,,,,,,,,,,,,,,,,,,,,
0.2367285043001175,0.2367285043001175,36,4735,,,,,,,,,,,,,,,,,,,,,
0.23551160097122192,0.23551160097122192,37,4863,,,,,,,,,,,,,,,,,,,,,
0.23108990490436554,0.23108990490436554,38,4991,,,,,,,,,,,,,,,,,,,,,
0.23306436836719513,0.23306436836719513,39,5119,,,,,,,,,,,,,,,,,,,,,
0.2329477220773697,0.2329477220773697,40,5247,,,,,,,,,,,,,,,,,,,,,
0.23714546859264374,0.23714546859264374,41,5375,,,,,,,,,,,,,,,,,,,,,
0.2284609079360962,0.2284609079360962,42,5503,,,,,,,,,,,,,,,,,,,,,
0.23490332067012787,0.23490332067012787,43,5631,,,,,,,,,,,,,,,,,,,,,
0.23959176242351532,0.23959176242351532,44,5759,,,,,,,,,,,,,,,,,,,,,
0.23432932794094086,0.23432932794094086,45,5887,,,,,,,,,,,,,,,,,,,,,
0.2363835573196411,0.2363835573196411,46,6015,,,,,,,,,,,,,,,,,,,,,
0.2339262217283249,0.2339262217283249,47,6143,,,,,,,,,,,,,,,,,,,,,
0.23776522278785706,0.23776522278785706,48,6271,,,,,,,,,,,,,,,,,,,,,
0.2319900542497635,0.2319900542497635,49,6399,,,,,,,,,,,,,,,,,,,,,
0.2325705885887146,0.2325705885887146,50,6527,,,,,,,,,,,,,,,,,,,,,
0.23605334758758545,0.23605334758758545,51,6655,,,,,,,,,,,,,,,,,,,,,
0.231377512216568,0.231377512216568,52,6783,,,,,,,,,,,,,,,,,,,,,
0.23240651190280914,0.23240651190280914,53,6911,,,,,,,,,,,,,,,,,,,,,
0.23457938432693481,0.23457938432693481,54,7039,,,,,,,,,,,,,,,,,,,,,
0.23264868557453156,0.23264868557453156,55,7167,,,,,,,,,,,,,,,,,,,,,
0.23492293059825897,0.23492293059825897,56,7295,,,,,,,,,,,,,,,,,,,,,
0.2365374118089676,0.2365374118089676,57,7423,,,,,,,,,,,,,,,,,,,,,
0.2333911806344986,0.2333911806344986,58,7551,,,,,,,,,,,,,,,,,,,,,
0.23688656091690063,0.23688656091690063,59,7679,,,,,,,,,,,,,,,,,,,,,
0.23008471727371216,0.23008471727371216,60,7807,,,,,,,,,,,,,,,,,,,,,
0.23397359251976013,0.23397359251976013,61,7935,,,,,,,,,,,,,,,,,,,,,
0.2336801290512085,0.2336801290512085,62,8063,,,,,,,,,,,,,,,,,,,,,
0.23363791406154633,0.23363791406154633,63,8191,,,,,,,,,,,,,,,,,,,,,
0.23003210127353668,0.23003210127353668,64,8319,,,,,,,,,,,,,,,,,,,,,
0.23387624323368073,0.23387624323368073,65,8447,,,,,,,,,,,,,,,,,,,,,
0.2353796660900116,0.2353796660900116,66,8575,,,,,,,,,,,,,,,,,,,,,
0.23388279974460602,0.23388279974460602,67,8703,,,,,,,,,,,,,,,,,,,,,
0.23422446846961975,0.23422446846961975,68,8831,,,,,,,,,,,,,,,,,,,,,
0.23149706423282623,0.23149706423282623,69,8959,,,,,,,,,,,,,,,,,,,,,
0.23288586735725403,0.23288586735725403,70,9087,,,,,,,,,,,,,,,,,,,,,
0.23039747774600983,0.23039747774600983,71,9215,,,,,,,,,,,,,,,,,,,,,
0.23137077689170837,0.23137077689170837,72,9343,,,,,,,,,,,,,,,,,,,,,
0.2383153736591339,0.2383153736591339,73,9471,,,,,,,,,,,,,,,,,,,,,
0.23030975461006165,0.23030975461006165,74,9599,,,,,,,,,,,,,,,,,,,,,
0.23640349507331848,0.23640349507331848,75,9727,,,,,,,,,,,,,,,,,,,,,
0.22860346734523773,0.22860346734523773,76,9855,,,,,,,,,,,,,,,,,,,,,
0.23060758411884308,0.23060758411884308,77,9983,,,,,,,,,,,,,,,,,,,,,
0.23319780826568604,0.23319780826568604,78,10111,,,,,,,,,,,,,,,,,,,,,
0.22998112440109253,0.22998112440109253,79,10239,,,,,,,,,,,,,,,,,,,,,
0.22965028882026672,0.22965028882026672,80,10367,,,,,,,,,,,,,,,,,,,,,
0.23012152314186096,0.23012152314186096,81,10495,,,,,,,,,,,,,,,,,,,,,
0.22816894948482513,0.22816894948482513,82,10623,,,,,,,,,,,,,,,,,,,,,
0.2323799580335617,0.2323799580335617,83,10751,,,,,,,,,,,,,,,,,,,,,
0.23254592716693878,0.23254592716693878,84,10879,,,,,,,,,,,,,,,,,,,,,
0.23175117373466492,0.23175117373466492,85,11007,,,,,,,,,,,,,,,,,,,,,
0.23410601913928986,0.23410601913928986,86,11135,,,,,,,,,,,,,,,,,,,,,
0.2299823760986328,0.2299823760986328,87,11263,,,,,,,,,,,,,,,,,,,,,
0.23404701054096222,0.23404701054096222,88,11391,,,,,,,,,,,,,,,,,,,,,
0.22919879853725433,0.22919879853725433,89,11519,,,,,,,,,,,,,,,,,,,,,
0.2294766902923584,0.2294766902923584,90,11647,,,,,,,,,,,,,,,,,,,,,
0.23277004063129425,0.23277004063129425,91,11775,,,,,,,,,,,,,,,,,,,,,
0.22587540745735168,0.22587540745735168,92,11903,,,,,,,,,,,,,,,,,,,,,
0.23397065699100494,0.23397065699100494,93,12031,,,,,,,,,,,,,,,,,,,,,
0.22964709997177124,0.22964709997177124,94,12159,,,,,,,,,,,,,,,,,,,,,
0.23215362429618835,0.23215362429618835,95,12287,,,,,,,,,,,,,,,,,,,,,
0.23195302486419678,0.23195302486419678,96,12415,,,,,,,,,,,,,,,,,,,,,
0.22822000086307526,0.22822000086307526,97,12543,,,,,,,,,,,,,,,,,,,,,
0.23031997680664062,0.23031997680664062,98,12671,,,,,,,,,,,,,,,,,,,,,
0.2348461002111435,0.2348461002111435,99,12799,0.4406483346607344,0.43769625526969325,4.851727244618325,0.3457061604344557,0.3286889464174267,4.824080560676752,0.30935796596223036,0.2860453083761222,4.806388401314526,0.295526909320229,0.26986773223905797,4.798580031394749,0.28892598908006983,0.26026888744413423,4.792478062235228,0.3078416129175027,0.259643169847594,4.7892378572350855,0.40398819949776155,0.30300906299196234,4.81775217313464
0.2329721301794052,0.2329721301794052,100,12927,,,,,,,,,,,,,,,,,,,,,
0.233093723654747,0.233093723654747,101,13055,,,,,,,,,,,,,,,,,,,,,
0.23372292518615723,0.23372292518615723,102,13183,,,,,,,,,,,,,,,,,,,,,
0.23049050569534302,0.23049050569534302,103,13311,,,,,,,,,,,,,,,,,,,,,
0.23183633387088776,0.23183633387088776,104,13439,,,,,,,,,,,,,,,,,,,,,
0.22892281413078308,0.22892281413078308,105,13567,,,,,,,,,,,,,,,,,,,,,
0.2303401678800583,0.2303401678800583,106,13695,,,,,,,,,,,,,,,,,,,,,
0.22659607231616974,0.22659607231616974,107,13823,,,,,,,,,,,,,,,,,,,,,
0.22497190535068512,0.22497190535068512,108,13951,,,,,,,,,,,,,,,,,,,,,
0.2257215529680252,0.2257215529680252,109,14079,,,,,,,,,,,,,,,,,,,,,
0.2298031598329544,0.2298031598329544,110,14207,,,,,,,,,,,,,,,,,,,,,
0.22798413038253784,0.22798413038253784,111,14335,,,,,,,,,,,,,,,,,,,,,
0.23018750548362732,0.23018750548362732,112,14463,,,,,,,,,,,,,,,,,,,,,
0.2305486500263214,0.2305486500263214,113,14591,,,,,,,,,,,,,,,,,,,,,
0.23318828642368317,0.23318828642368317,114,14719,,,,,,,,,,,,,,,,,,,,,
0.22853030264377594,0.22853030264377594,115,14847,,,,,,,,,,,,,,,,,,,,,
0.22813327610492706,0.22813327610492706,116,14975,,,,,,,,,,,,,,,,,,,,,
0.22833570837974548,0.22833570837974548,117,15103,,,,,,,,,,,,,,,,,,,,,
0.2280663400888443,0.2280663400888443,118,15231,,,,,,,,,,,,,,,,,,,,,
0.23013803362846375,0.23013803362846375,119,15359,,,,,,,,,,,,,,,,,,,,,
0.22852939367294312,0.22852939367294312,120,15487,,,,,,,,,,,,,,,,,,,,,
0.22690129280090332,0.22690129280090332,121,15615,,,,,,,,,,,,,,,,,,,,,
0.23051971197128296,0.23051971197128296,122,15743,,,,,,,,,,,,,,,,,,,,,
0.22673465311527252,0.22673465311527252,123,15871,,,,,,,,,,,,,,,,,,,,,
0.22750400006771088,0.22750400006771088,124,15999,,,,,,,,,,,,,,,,,,,,,
0.23249636590480804,0.23249636590480804,125,16127,,,,,,,,,,,,,,,,,,,,,
0.22833220660686493,0.22833220660686493,126,16255,,,,,,,,,,,,,,,,,,,,,
0.22658734023571014,0.22658734023571014,127,16383,,,,,,,,,,,,,,,,,,,,,
0.23131248354911804,0.23131248354911804,128,16511,,,,,,,,,,,,,,,,,,,,,
0.22519098222255707,0.22519098222255707,129,16639,,,,,,,,,,,,,,,,,,,,,
0.22690755128860474,0.22690755128860474,130,16767,,,,,,,,,,,,,,,,,,,,,
0.2241528183221817,0.2241528183221817,131,16895,,,,,,,,,,,,,,,,,,,,,
0.2283714860677719,0.2283714860677719,132,17023,,,,,,,,,,,,,,,,,,,,,
0.22969968616962433,0.22969968616962433,133,17151,,,,,,,,,,,,,,,,,,,,,
0.23024223744869232,0.23024223744869232,134,17279,,,,,,,,,,,,,,,,,,,,,
0.23078231513500214,0.23078231513500214,135,17407,,,,,,,,,,,,,,,,,,,,,
0.22796981036663055,0.22796981036663055,136,17535,,,,,,,,,,,,,,,,,,,,,
0.23071224987506866,0.23071224987506866,137,17663,,,,,,,,,,,,,,,,,,,,,
0.2287326157093048,0.2287326157093048,138,17791,,,,,,,,,,,,,,,,,,,,,
0.2300618290901184,0.2300618290901184,139,17919,,,,,,,,,,,,,,,,,,,,,
0.23003876209259033,0.23003876209259033,140,18047,,,,,,,,,,,,,,,,,,,,,
0.22862592339515686,0.22862592339515686,141,18175,,,,,,,,,,,,,,,,,,,,,
0.22935093939304352,0.22935093939304352,142,18303,,,,,,,,,,,,,,,,,,,,,
0.2239168882369995,0.2239168882369995,143,18431,,,,,,,,,,,,,,,,,,,,,
0.23177967965602875,0.23177967965602875,144,18559,,,,,,,,,,,,,,,,,,,,,
0.22892306745052338,0.22892306745052338,145,18687,,,,,,,,,,,,,,,,,,,,,
0.22706417739391327,0.22706417739391327,146,18815,,,,,,,,,,,,,,,,,,,,,
0.22708240151405334,0.22708240151405334,147,18943,,,,,,,,,,,,,,,,,,,,,
0.22833596169948578,0.22833596169948578,148,19071,,,,,,,,,,,,,,,,,,,,,
0.22704900801181793,0.22704900801181793,149,19199,,,,,,,,,,,,,,,,,,,,,
0.2273964285850525,0.2273964285850525,150,19327,,,,,,,,,,,,,,,,,,,,,
0.2275911569595337,0.2275911569595337,151,19455,,,,,,,,,,,,,,,,,,,,,
0.2257225662469864,0.2257225662469864,152,19583,,,,,,,,,,,,,,,,,,,,,
0.22952242195606232,0.22952242195606232,153,19711,,,,,,,,,,,,,,,,,,,,,
0.22744649648666382,0.22744649648666382,154,19839,,,,,,,,,,,,,,,,,,,,,
0.22851604223251343,0.22851604223251343,155,19967,,,,,,,,,,,,,,,,,,,,,
0.232872873544693,0.232872873544693,156,20095,,,,,,,,,,,,,,,,,,,,,
0.2257518619298935,0.2257518619298935,157,20223,,,,,,,,,,,,,,,,,,,,,
0.2264377921819687,0.2264377921819687,158,20351,,,,,,,,,,,,,,,,,,,,,
0.22816503047943115,0.22816503047943115,159,20479,,,,,,,,,,,,,,,,,,,,,
0.23063382506370544,0.23063382506370544,160,20607,,,,,,,,,,,,,,,,,,,,,
0.22659088671207428,0.22659088671207428,161,20735,,,,,,,,,,,,,,,,,,,,,
0.2295629382133484,0.2295629382133484,162,20863,,,,,,,,,,,,,,,,,,,,,
0.22503452003002167,0.22503452003002167,163,20991,,,,,,,,,,,,,,,,,,,,,
0.22990548610687256,0.22990548610687256,164,21119,,,,,,,,,,,,,,,,,,,,,
0.22679643332958221,0.22679643332958221,165,21247,,,,,,,,,,,,,,,,,,,,,
0.2263154238462448,0.2263154238462448,166,21375,,,,,,,,,,,,,,,,,,,,,
0.22939136624336243,0.22939136624336243,167,21503,,,,,,,,,,,,,,,,,,,,,
0.2256680428981781,0.2256680428981781,168,21631,,,,,,,,,,,,,,,,,,,,,
0.2253042757511139,0.2253042757511139,169,21759,,,,,,,,,,,,,,,,,,,,,
0.22723668813705444,0.22723668813705444,170,21887,,,,,,,,,,,,,,,,,,,,,
0.22895756363868713,0.22895756363868713,171,22015,,,,,,,,,,,,,,,,,,,,,
0.22559192776679993,0.22559192776679993,172,22143,,,,,,,,,,,,,,,,,,,,,
0.22596852481365204,0.22596852481365204,173,22271,,,,,,,,,,,,,,,,,,,,,
0.22855916619300842,0.22855916619300842,174,22399,,,,,,,,,,,,,,,,,,,,,
0.22499611973762512,0.22499611973762512,175,22527,,,,,,,,,,,,,,,,,,,,,
0.22098124027252197,0.22098124027252197,176,22655,,,,,,,,,,,,,,,,,,,,,
0.23043806850910187,0.23043806850910187,177,22783,,,,,,,,,,,,,,,,,,,,,
0.22751031816005707,0.22751031816005707,178,22911,,,,,,,,,,,,,,,,,,,,,
0.22277520596981049,0.22277520596981049,179,23039,,,,,,,,,,,,,,,,,,,,,
0.23131954669952393,0.23131954669952393,180,23167,,,,,,,,,,,,,,,,,,,,,
0.22709445655345917,0.22709445655345917,181,23295,,,,,,,,,,,,,,,,,,,,,
0.23079271614551544,0.23079271614551544,182,23423,,,,,,,,,,,,,,,,,,,,,
0.22791653871536255,0.22791653871536255,183,23551,,,,,,,,,,,,,,,,,,,,,
0.22633008658885956,0.22633008658885956,184,23679,,,,,,,,,,,,,,,,,,,,,
0.22753691673278809,0.22753691673278809,185,23807,,,,,,,,,,,,,,,,,,,,,
0.23033490777015686,0.23033490777015686,186,23935,,,,,,,,,,,,,,,,,,,,,
0.2250903695821762,0.2250903695821762,187,24063,,,,,,,,,,,,,,,,,,,,,
0.22566916048526764,0.22566916048526764,188,24191,,,,,,,,,,,,,,,,,,,,,
0.2268541157245636,0.2268541157245636,189,24319,,,,,,,,,,,,,,,,,,,,,
0.22770152986049652,0.22770152986049652,190,24447,,,,,,,,,,,,,,,,,,,,,
0.22995790839195251,0.22995790839195251,191,24575,,,,,,,,,,,,,,,,,,,,,
0.22962312400341034,0.22962312400341034,192,24703,,,,,,,,,,,,,,,,,,,,,
0.2259569764137268,0.2259569764137268,193,24831,,,,,,,,,,,,,,,,,,,,,
0.22717422246932983,0.22717422246932983,194,24959,,,,,,,,,,,,,,,,,,,,,
0.22611549496650696,0.22611549496650696,195,25087,,,,,,,,,,,,,,,,,,,,,
0.22731329500675201,0.22731329500675201,196,25215,,,,,,,,,,,,,,,,,,,,,
0.22732335329055786,0.22732335329055786,197,25343,,,,,,,,,,,,,,,,,,,,,
0.22504030168056488,0.22504030168056488,198,25471,,,,,,,,,,,,,,,,,,,,,
0.22911949455738068,0.22911949455738068,199,25599,0.4213088632290837,0.4145663753583269,4.845771247753148,0.348051752991208,0.3308873170561821,4.823324409540666,0.30904486175295415,0.2885126313553379,4.808188565055789,0.29169797274953413,0.26781302820743913,4.798317250662068,0.2835519893628164,0.25584447738307997,4.791323550586617,0.3085488772653096,0.2574261954863589,4.788417170960197,0.4404145388220795,0.31844253021221036,4.826131558740468
0.22620972990989685,0.22620972990989685,200,25727,,,,,,,,,,,,,,,,,,,,,
0.2293645590543747,0.2293645590543747,201,25855,,,,,,,,,,,,,,,,,,,,,
0.22656941413879395,0.22656941413879395,202,25983,,,,,,,,,,,,,,,,,,,,,
0.22574195265769958,0.22574195265769958,203,26111,,,,,,,,,,,,,,,,,,,,,
0.22487524151802063,0.22487524151802063,204,26239,,,,,,,,,,,,,,,,,,,,,
0.22508938610553741,0.22508938610553741,205,26367,,,,,,,,,,,,,,,,,,,,,
0.2250155806541443,0.2250155806541443,206,26495,,,,,,,,,,,,,,,,,,,,,
0.22565330564975739,0.22565330564975739,207,26623,,,,,,,,,,,,,,,,,,,,,
0.2253754884004593,0.2253754884004593,208,26751,,,,,,,,,,,,,,,,,,,,,
0.22627140581607819,0.22627140581607819,209,26879,,,,,,,,,,,,,,,,,,,,,
0.22734250128269196,0.22734250128269196,210,27007,,,,,,,,,,,,,,,,,,,,,
0.22868578135967255,0.22868578135967255,211,27135,,,,,,,,,,,,,,,,,,,,,
0.2230665236711502,0.2230665236711502,212,27263,,,,,,,,,,,,,,,,,,,,,
0.2257644236087799,0.2257644236087799,213,27391,,,,,,,,,,,,,,,,,,,,,
0.2307853251695633,0.2307853251695633,214,27519,,,,,,,,,,,,,,,,,,,,,
0.2214055210351944,0.2214055210351944,215,27647,,,,,,,,,,,,,,,,,,,,,
0.22729618847370148,0.22729618847370148,216,27775,,,,,,,,,,,,,,,,,,,,,
0.22894342243671417,0.22894342243671417,217,27903,,,,,,,,,,,,,,,,,,,,,
0.22817379236221313,0.22817379236221313,218,28031,,,,,,,,,,,,,,,,,,,,,
0.22593413293361664,0.22593413293361664,219,28159,,,,,,,,,,,,,,,,,,,,,
0.23034483194351196,0.23034483194351196,220,28287,,,,,,,,,,,,,,,,,,,,,
0.2230258285999298,0.2230258285999298,221,28415,,,,,,,,,,,,,,,,,,,,,
0.22894303500652313,0.22894303500652313,222,28543,,,,,,,,,,,,,,,,,,,,,
0.232516810297966,0.232516810297966,223,28671,,,,,,,,,,,,,,,,,,,,,
0.23445138335227966,0.23445138335227966,224,28799,,,,,,,,,,,,,,,,,,,,,
0.22858130931854248,0.22858130931854248,225,28927,,,,,,,,,,,,,,,,,,,,,
0.2281712293624878,0.2281712293624878,226,29055,,,,,,,,,,,,,,,,,,,,,
0.22769591212272644,0.22769591212272644,227,29183,,,,,,,,,,,,,,,,,,,,,
0.2236054241657257,0.2236054241657257,228,29311,,,,,,,,,,,,,,,,,,,,,
0.22416841983795166,0.22416841983795166,229,29439,,,,,,,,,,,,,,,,,,,,,
0.2258531004190445,0.2258531004190445,230,29567,,,,,,,,,,,,,,,,,,,,,
0.22800198197364807,0.22800198197364807,231,29695,,,,,,,,,,,,,,,,,,,,,
0.22969992458820343,0.22969992458820343,232,29823,,,,,,,,,,,,,,,,,,,,,
0.22782637178897858,0.22782637178897858,233,29951,,,,,,,,,,,,,,,,,,,,,
0.22248874604701996,0.22248874604701996,234,30079,,,,,,,,,,,,,,,,,,,,,
0.22776582837104797,0.22776582837104797,235,30207,,,,,,,,,,,,,,,,,,,,,
0.22488899528980255,0.22488899528980255,236,30335,,,,,,,,,,,,,,,,,,,,,
0.22614936530590057,0.22614936530590057,237,30463,,,,,,,,,,,,,,,,,,,,,
0.22426950931549072,0.22426950931549072,238,30591,,,,,,,,,,,,,,,,,,,,,
0.2262207567691803,0.2262207567691803,239,30719,,,,,,,,,,,,,,,,,,,,,
0.22533603012561798,0.22533603012561798,240,30847,,,,,,,,,,,,,,,,,,,,,
0.224623441696167,0.224623441696167,241,30975,,,,,,,,,,,,,,,,,,,,,
0.2299637794494629,0.2299637794494629,242,31103,,,,,,,,,,,,,,,,,,,,,
0.2238679677248001,0.2238679677248001,243,31231,,,,,,,,,,,,,,,,,,,,,
0.22708074748516083,0.22708074748516083,244,31359,,,,,,,,,,,,,,,,,,,,,
0.2242470532655716,0.2242470532655716,245,31487,,,,,,,,,,,,,,,,,,,,,
0.2282402068376541,0.2282402068376541,246,31615,,,,,,,,,,,,,,,,,,,,,
0.22361375391483307,0.22361375391483307,247,31743,,,,,,,,,,,,,,,,,,,,,
0.22317641973495483,0.22317641973495483,248,31871,,,,,,,,,,,,,,,,,,,,,
0.22723083198070526,0.22723083198070526,249,31999,,,,,,,,,,,,,,,,,,,,,
0.22728627920150757,0.22728627920150757,250,32127,,,,,,,,,,,,,,,,,,,,,
0.2288111001253128,0.2288111001253128,251,32255,,,,,,,,,,,,,,,,,,,,,
