train_loss,train_elbo_loss,epoch,step,val_CRPS_2.0,val_ND_2.0,val_NRMSE_2.0,val_CRPS_4.0,val_ND_4.0,val_NRMSE_4.0,val_CRPS_8.0,val_ND_8.0,val_NRMSE_8.0,val_CRPS_16.0,val_ND_16.0,val_NRMSE_16.0,val_CRPS_24.0,val_ND_24.0,val_NRMSE_24.0,val_CRPS_32.0,val_ND_32.0,val_NRMSE_32.0,val_CRPS_48.0,val_ND_48.0,val_NRMSE_48.0
0.28456202149391174,0.28456202149391174,0,127,,,,,,,,,,,,,,,,,,,,,
0.14163918793201447,0.14163918793201447,1,255,,,,,,,,,,,,,,,,,,,,,
0.09144378453493118,0.09144378453493118,2,383,,,,,,,,,,,,,,,,,,,,,
0.06372437626123428,0.06372437626123428,3,511,,,,,,,,,,,,,,,,,,,,,
0.042539868503808975,0.042539868503808975,4,639,,,,,,,,,,,,,,,,,,,,,
0.03425244987010956,0.03425244987010956,5,767,,,,,,,,,,,,,,,,,,,,,
0.02683389186859131,0.02683389186859131,6,895,,,,,,,,,,,,,,,,,,,,,
0.021596768870949745,0.021596768870949745,7,1023,,,,,,,,,,,,,,,,,,,,,
0.01923222839832306,0.01923222839832306,8,1151,,,,,,,,,,,,,,,,,,,,,
0.019147705286741257,0.019147705286741257,9,1279,,,,,,,,,,,,,,,,,,,,,
0.0186514500528574,0.0186514500528574,10,1407,,,,,,,,,,,,,,,,,,,,,
0.01783161796629429,0.01783161796629429,11,1535,,,,,,,,,,,,,,,,,,,,,
0.017827928066253662,0.017827928066253662,12,1663,,,,,,,,,,,,,,,,,,,,,
0.016416285187005997,0.016416285187005997,13,1791,,,,,,,,,,,,,,,,,,,,,
0.014705687761306763,0.014705687761306763,14,1919,,,,,,,,,,,,,,,,,,,,,
0.015221550129354,0.015221550129354,15,2047,,,,,,,,,,,,,,,,,,,,,
0.014699753373861313,0.014699753373861313,16,2175,,,,,,,,,,,,,,,,,,,,,
0.015030168928205967,0.015030168928205967,17,2303,,,,,,,,,,,,,,,,,,,,,
0.014926550909876823,0.014926550909876823,18,2431,,,,,,,,,,,,,,,,,,,,,
0.012797809205949306,0.012797809205949306,19,2559,,,,,,,,,,,,,,,,,,,,,
0.014714958146214485,0.014714958146214485,20,2687,,,,,,,,,,,,,,,,,,,,,
0.012839525938034058,0.012839525938034058,21,2815,,,,,,,,,,,,,,,,,,,,,
0.013275887817144394,0.013275887817144394,22,2943,,,,,,,,,,,,,,,,,,,,,
0.012238423340022564,0.012238423340022564,23,3071,,,,,,,,,,,,,,,,,,,,,
0.012756927870213985,0.012756927870213985,24,3199,,,,,,,,,,,,,,,,,,,,,
0.012188884429633617,0.012188884429633617,25,3327,,,,,,,,,,,,,,,,,,,,,
0.01215165015310049,0.01215165015310049,26,3455,,,,,,,,,,,,,,,,,,,,,
0.011373355984687805,0.011373355984687805,27,3583,,,,,,,,,,,,,,,,,,,,,
0.011918855831027031,0.011918855831027031,28,3711,,,,,,,,,,,,,,,,,,,,,
0.011187247931957245,0.011187247931957245,29,3839,,,,,,,,,,,,,,,,,,,,,
0.010992803610861301,0.010992803610861301,30,3967,,,,,,,,,,,,,,,,,,,,,
0.010546489618718624,0.010546489618718624,31,4095,,,,,,,,,,,,,,,,,,,,,
0.011565341614186764,0.011565341614186764,32,4223,,,,,,,,,,,,,,,,,,,,,
0.010583777911961079,0.010583777911961079,33,4351,,,,,,,,,,,,,,,,,,,,,
0.011093176901340485,0.011093176901340485,34,4479,,,,,,,,,,,,,,,,,,,,,
0.010736462660133839,0.010736462660133839,35,4607,,,,,,,,,,,,,,,,,,,,,
0.010254507884383202,0.010254507884383202,36,4735,,,,,,,,,,,,,,,,,,,,,
0.010860580019652843,0.010860580019652843,37,4863,,,,,,,,,,,,,,,,,,,,,
0.009863067418336868,0.009863067418336868,38,4991,,,,,,,,,,,,,,,,,,,,,
0.010072067379951477,0.010072067379951477,39,5119,,,,,,,,,,,,,,,,,,,,,
0.00938224047422409,0.00938224047422409,40,5247,,,,,,,,,,,,,,,,,,,,,
0.01112004928290844,0.01112004928290844,41,5375,,,,,,,,,,,,,,,,,,,,,
0.010056514292955399,0.010056514292955399,42,5503,,,,,,,,,,,,,,,,,,,,,
0.01083188597112894,0.01083188597112894,43,5631,,,,,,,,,,,,,,,,,,,,,
0.009047001600265503,0.009047001600265503,44,5759,,,,,,,,,,,,,,,,,,,,,
0.00955204013735056,0.00955204013735056,45,5887,,,,,,,,,,,,,,,,,,,,,
0.0097820945084095,0.0097820945084095,46,6015,,,,,,,,,,,,,,,,,,,,,
0.009803696535527706,0.009803696535527706,47,6143,,,,,,,,,,,,,,,,,,,,,
0.009548581205308437,0.009548581205308437,48,6271,,,,,,,,,,,,,,,,,,,,,
0.009128132835030556,0.009128132835030556,49,6399,0.028246778976529482,0.028472837019303827,0.04092050599290031,0.023519939595325366,0.024072445997360827,0.03468080792347112,0.021757120052914178,0.022613313698008803,0.03114232631898582,0.02035463663228006,0.021791948728690762,0.02889951227170593,0.01954407111809338,0.02187963221231445,0.028598910831576285,0.018644015917927064,0.02109536507117461,0.02808383615691279,0.01744274782289972,0.01956551622955371,0.028517955730722536
0.008730954490602016,0.008730954490602016,50,6527,,,,,,,,,,,,,,,,,,,,,
0.009909204207360744,0.009909204207360744,51,6655,,,,,,,,,,,,,,,,,,,,,
0.009432719089090824,0.009432719089090824,52,6783,,,,,,,,,,,,,,,,,,,,,
0.008797247894108295,0.008797247894108295,53,6911,,,,,,,,,,,,,,,,,,,,,
0.008775456808507442,0.008775456808507442,54,7039,,,,,,,,,,,,,,,,,,,,,
0.009222970344126225,0.009222970344126225,55,7167,,,,,,,,,,,,,,,,,,,,,
0.009212758392095566,0.009212758392095566,56,7295,,,,,,,,,,,,,,,,,,,,,
0.009940060786902905,0.009940060786902905,57,7423,,,,,,,,,,,,,,,,,,,,,
0.00853033922612667,0.00853033922612667,58,7551,,,,,,,,,,,,,,,,,,,,,
0.008496791124343872,0.008496791124343872,59,7679,,,,,,,,,,,,,,,,,,,,,
0.008410347625613213,0.008410347625613213,60,7807,,,,,,,,,,,,,,,,,,,,,
0.009827944450080395,0.009827944450080395,61,7935,,,,,,,,,,,,,,,,,,,,,
0.008509841747581959,0.008509841747581959,62,8063,,,,,,,,,,,,,,,,,,,,,
0.00927303358912468,0.00927303358912468,63,8191,,,,,,,,,,,,,,,,,,,,,
0.008453546091914177,0.008453546091914177,64,8319,,,,,,,,,,,,,,,,,,,,,
0.008417584002017975,0.008417584002017975,65,8447,,,,,,,,,,,,,,,,,,,,,
0.009059043601155281,0.009059043601155281,66,8575,,,,,,,,,,,,,,,,,,,,,
0.008610602468252182,0.008610602468252182,67,8703,,,,,,,,,,,,,,,,,,,,,
0.009947835467755795,0.009947835467755795,68,8831,,,,,,,,,,,,,,,,,,,,,
0.008344282396137714,0.008344282396137714,69,8959,,,,,,,,,,,,,,,,,,,,,
0.008747194893658161,0.008747194893658161,70,9087,,,,,,,,,,,,,,,,,,,,,
0.008362121880054474,0.008362121880054474,71,9215,,,,,,,,,,,,,,,,,,,,,
0.008290277794003487,0.008290277794003487,72,9343,,,,,,,,,,,,,,,,,,,,,
0.008071951568126678,0.008071951568126678,73,9471,,,,,,,,,,,,,,,,,,,,,
0.008652412332594395,0.008652412332594395,74,9599,,,,,,,,,,,,,,,,,,,,,
0.008037758059799671,0.008037758059799671,75,9727,,,,,,,,,,,,,,,,,,,,,
0.007336541078984737,0.007336541078984737,76,9855,,,,,,,,,,,,,,,,,,,,,
0.007466836366802454,0.007466836366802454,77,9983,,,,,,,,,,,,,,,,,,,,,
0.008287103846669197,0.008287103846669197,78,10111,,,,,,,,,,,,,,,,,,,,,
0.008731534704566002,0.008731534704566002,79,10239,,,,,,,,,,,,,,,,,,,,,
0.007585728075355291,0.007585728075355291,80,10367,,,,,,,,,,,,,,,,,,,,,
0.007570538204163313,0.007570538204163313,81,10495,,,,,,,,,,,,,,,,,,,,,
0.008186746388673782,0.008186746388673782,82,10623,,,,,,,,,,,,,,,,,,,,,
0.008448667824268341,0.008448667824268341,83,10751,,,,,,,,,,,,,,,,,,,,,
0.008566183969378471,0.008566183969378471,84,10879,,,,,,,,,,,,,,,,,,,,,
0.0077786934562027454,0.0077786934562027454,85,11007,,,,,,,,,,,,,,,,,,,,,
0.008192763663828373,0.008192763663828373,86,11135,,,,,,,,,,,,,,,,,,,,,
0.007986887358129025,0.007986887358129025,87,11263,,,,,,,,,,,,,,,,,,,,,
0.006905881687998772,0.006905881687998772,88,11391,,,,,,,,,,,,,,,,,,,,,
0.008566607721149921,0.008566607721149921,89,11519,,,,,,,,,,,,,,,,,,,,,
0.00910887960344553,0.00910887960344553,90,11647,,,,,,,,,,,,,,,,,,,,,
0.007975834421813488,0.007975834421813488,91,11775,,,,,,,,,,,,,,,,,,,,,
0.007802773732692003,0.007802773732692003,92,11903,,,,,,,,,,,,,,,,,,,,,
0.008089660666882992,0.008089660666882992,93,12031,,,,,,,,,,,,,,,,,,,,,
0.00809214636683464,0.00809214636683464,94,12159,,,,,,,,,,,,,,,,,,,,,
0.006748747080564499,0.006748747080564499,95,12287,,,,,,,,,,,,,,,,,,,,,
0.007902069017291069,0.007902069017291069,96,12415,,,,,,,,,,,,,,,,,,,,,
0.008029458113014698,0.008029458113014698,97,12543,,,,,,,,,,,,,,,,,,,,,
0.008547854609787464,0.008547854609787464,98,12671,,,,,,,,,,,,,,,,,,,,,
0.007211977615952492,0.007211977615952492,99,12799,0.03773938277410157,0.03921934340154765,0.05409784467625195,0.02965074979870748,0.029799266300910173,0.04389023770161013,0.025452666303605386,0.025964057950954706,0.03781336943419073,0.023141218894205118,0.025298460278367626,0.033059566910184385,0.021945878669494892,0.025542330752630748,0.032148904682354276,0.021208064701147885,0.025773488544519902,0.03200473512958383,0.019365895408919736,0.025400025511199298,0.03203771855795527
0.00696971220895648,0.00696971220895648,100,12927,,,,,,,,,,,,,,,,,,,,,
0.00715238880366087,0.00715238880366087,101,13055,,,,,,,,,,,,,,,,,,,,,
0.0070482175797224045,0.0070482175797224045,102,13183,,,,,,,,,,,,,,,,,,,,,
0.0071840849705040455,0.0071840849705040455,103,13311,,,,,,,,,,,,,,,,,,,,,
0.008392561227083206,0.008392561227083206,104,13439,,,,,,,,,,,,,,,,,,,,,
0.006967440247535706,0.006967440247535706,105,13567,,,,,,,,,,,,,,,,,,,,,
0.007556091528385878,0.007556091528385878,106,13695,,,,,,,,,,,,,,,,,,,,,
0.007155613973736763,0.007155613973736763,107,13823,,,,,,,,,,,,,,,,,,,,,
0.007836452685296535,0.007836452685296535,108,13951,,,,,,,,,,,,,,,,,,,,,
0.007822590880095959,0.007822590880095959,109,14079,,,,,,,,,,,,,,,,,,,,,
0.007470980752259493,0.007470980752259493,110,14207,,,,,,,,,,,,,,,,,,,,,
0.007627548184245825,0.007627548184245825,111,14335,,,,,,,,,,,,,,,,,,,,,
0.0072433254681527615,0.0072433254681527615,112,14463,,,,,,,,,,,,,,,,,,,,,
0.007638820447027683,0.007638820447027683,113,14591,,,,,,,,,,,,,,,,,,,,,
0.007449740078300238,0.007449740078300238,114,14719,,,,,,,,,,,,,,,,,,,,,
0.006867497693747282,0.006867497693747282,115,14847,,,,,,,,,,,,,,,,,,,,,
0.007182200904935598,0.007182200904935598,116,14975,,,,,,,,,,,,,,,,,,,,,
0.006556297652423382,0.006556297652423382,117,15103,,,,,,,,,,,,,,,,,,,,,
0.007703469600528479,0.007703469600528479,118,15231,,,,,,,,,,,,,,,,,,,,,
0.00719347782433033,0.00719347782433033,119,15359,,,,,,,,,,,,,,,,,,,,,
0.00780749274417758,0.00780749274417758,120,15487,,,,,,,,,,,,,,,,,,,,,
0.006967483554035425,0.006967483554035425,121,15615,,,,,,,,,,,,,,,,,,,,,
0.007295441813766956,0.007295441813766956,122,15743,,,,,,,,,,,,,,,,,,,,,
0.006694014184176922,0.006694014184176922,123,15871,,,,,,,,,,,,,,,,,,,,,
0.007615581154823303,0.007615581154823303,124,15999,,,,,,,,,,,,,,,,,,,,,
0.00710658123716712,0.00710658123716712,125,16127,,,,,,,,,,,,,,,,,,,,,
0.0069013722240924835,0.0069013722240924835,126,16255,,,,,,,,,,,,,,,,,,,,,
0.006368272006511688,0.006368272006511688,127,16383,,,,,,,,,,,,,,,,,,,,,
0.0075249942019581795,0.0075249942019581795,128,16511,,,,,,,,,,,,,,,,,,,,,
0.007071563042700291,0.007071563042700291,129,16639,,,,,,,,,,,,,,,,,,,,,
0.007157054729759693,0.007157054729759693,130,16767,,,,,,,,,,,,,,,,,,,,,
0.006658830214291811,0.006658830214291811,131,16895,,,,,,,,,,,,,,,,,,,,,
0.007051216904073954,0.007051216904073954,132,17023,,,,,,,,,,,,,,,,,,,,,
0.006262767128646374,0.006262767128646374,133,17151,,,,,,,,,,,,,,,,,,,,,
0.00705799600109458,0.00705799600109458,134,17279,,,,,,,,,,,,,,,,,,,,,
0.007383659947663546,0.007383659947663546,135,17407,,,,,,,,,,,,,,,,,,,,,
0.006311766337603331,0.006311766337603331,136,17535,,,,,,,,,,,,,,,,,,,,,
0.006375245749950409,0.006375245749950409,137,17663,,,,,,,,,,,,,,,,,,,,,
0.006784667260944843,0.006784667260944843,138,17791,,,,,,,,,,,,,,,,,,,,,
0.006567053031176329,0.006567053031176329,139,17919,,,,,,,,,,,,,,,,,,,,,
0.005980831105262041,0.005980831105262041,140,18047,,,,,,,,,,,,,,,,,,,,,
0.007410567253828049,0.007410567253828049,141,18175,,,,,,,,,,,,,,,,,,,,,
0.0071064867079257965,0.0071064867079257965,142,18303,,,,,,,,,,,,,,,,,,,,,
0.007157909218221903,0.007157909218221903,143,18431,,,,,,,,,,,,,,,,,,,,,
0.006466452032327652,0.006466452032327652,144,18559,,,,,,,,,,,,,,,,,,,,,
0.007162653375416994,0.007162653375416994,145,18687,,,,,,,,,,,,,,,,,,,,,
0.007007874548435211,0.007007874548435211,146,18815,,,,,,,,,,,,,,,,,,,,,
0.006371227093040943,0.006371227093040943,147,18943,,,,,,,,,,,,,,,,,,,,,
0.007289838511496782,0.007289838511496782,148,19071,,,,,,,,,,,,,,,,,,,,,
0.00711838947609067,0.00711838947609067,149,19199,0.036031006006599836,0.038448966961518186,0.04928985201520345,0.0366651658824987,0.037168610442629604,0.049488037211853526,0.03451880422370579,0.03476278892067475,0.04713076198993459,0.03218323199345515,0.03365199318569551,0.04373220536862356,0.030800531849659394,0.03408896798538717,0.04270872890078815,0.029563912515337226,0.034532092188799345,0.041978990105399176,0.027081065698910327,0.03337027549121087,0.04096695832824292
0.006509491708129644,0.006509491708129644,150,19327,,,,,,,,,,,,,,,,,,,,,
0.006226519122719765,0.006226519122719765,151,19455,,,,,,,,,,,,,,,,,,,,,
0.007370556239038706,0.007370556239038706,152,19583,,,,,,,,,,,,,,,,,,,,,
0.0066169193014502525,0.0066169193014502525,153,19711,,,,,,,,,,,,,,,,,,,,,
0.006470564287155867,0.006470564287155867,154,19839,,,,,,,,,,,,,,,,,,,,,
0.00619297893717885,0.00619297893717885,155,19967,,,,,,,,,,,,,,,,,,,,,
0.006861905101686716,0.006861905101686716,156,20095,,,,,,,,,,,,,,,,,,,,,
0.006431987043470144,0.006431987043470144,157,20223,,,,,,,,,,,,,,,,,,,,,
0.006579096429049969,0.006579096429049969,158,20351,,,,,,,,,,,,,,,,,,,,,
0.006363256834447384,0.006363256834447384,159,20479,,,,,,,,,,,,,,,,,,,,,
0.006579228211194277,0.006579228211194277,160,20607,,,,,,,,,,,,,,,,,,,,,
0.007184095215052366,0.007184095215052366,161,20735,,,,,,,,,,,,,,,,,,,,,
0.006347147282212973,0.006347147282212973,162,20863,,,,,,,,,,,,,,,,,,,,,
0.006164358463138342,0.006164358463138342,163,20991,,,,,,,,,,,,,,,,,,,,,
0.006728833075612783,0.006728833075612783,164,21119,,,,,,,,,,,,,,,,,,,,,
0.0068683079443871975,0.0068683079443871975,165,21247,,,,,,,,,,,,,,,,,,,,,
0.006865056697279215,0.006865056697279215,166,21375,,,,,,,,,,,,,,,,,,,,,
0.006424525287002325,0.006424525287002325,167,21503,,,,,,,,,,,,,,,,,,,,,
0.006575536914169788,0.006575536914169788,168,21631,,,,,,,,,,,,,,,,,,,,,
0.0060177450068295,0.0060177450068295,169,21759,,,,,,,,,,,,,,,,,,,,,
0.006014022044837475,0.006014022044837475,170,21887,,,,,,,,,,,,,,,,,,,,,
0.006816775072365999,0.006816775072365999,171,22015,,,,,,,,,,,,,,,,,,,,,
0.007516476791352034,0.007516476791352034,172,22143,,,,,,,,,,,,,,,,,,,,,
0.0061949980445206165,0.0061949980445206165,173,22271,,,,,,,,,,,,,,,,,,,,,
0.006344185210764408,0.006344185210764408,174,22399,,,,,,,,,,,,,,,,,,,,,
0.006440393626689911,0.006440393626689911,175,22527,,,,,,,,,,,,,,,,,,,,,
0.006472316570580006,0.006472316570580006,176,22655,,,,,,,,,,,,,,,,,,,,,
0.00657138554379344,0.00657138554379344,177,22783,,,,,,,,,,,,,,,,,,,,,
0.006981592625379562,0.006981592625379562,178,22911,,,,,,,,,,,,,,,,,,,,,
0.006592073477804661,0.006592073477804661,179,23039,,,,,,,,,,,,,,,,,,,,,
0.006513368804007769,0.006513368804007769,180,23167,,,,,,,,,,,,,,,,,,,,,
0.006282121408730745,0.006282121408730745,181,23295,,,,,,,,,,,,,,,,,,,,,
0.006186012178659439,0.006186012178659439,182,23423,,,,,,,,,,,,,,,,,,,,,
0.006154931150376797,0.006154931150376797,183,23551,,,,,,,,,,,,,,,,,,,,,
0.006054027006030083,0.006054027006030083,184,23679,,,,,,,,,,,,,,,,,,,,,
0.006111770402640104,0.006111770402640104,185,23807,,,,,,,,,,,,,,,,,,,,,
0.006651058327406645,0.006651058327406645,186,23935,,,,,,,,,,,,,,,,,,,,,
0.00558007787913084,0.00558007787913084,187,24063,,,,,,,,,,,,,,,,,,,,,
0.0062167407013475895,0.0062167407013475895,188,24191,,,,,,,,,,,,,,,,,,,,,
0.005941200070083141,0.005941200070083141,189,24319,,,,,,,,,,,,,,,,,,,,,
0.006061922758817673,0.006061922758817673,190,24447,,,,,,,,,,,,,,,,,,,,,
0.005634354427456856,0.005634354427456856,191,24575,,,,,,,,,,,,,,,,,,,,,
0.006147751118987799,0.006147751118987799,192,24703,,,,,,,,,,,,,,,,,,,,,
0.006714804098010063,0.006714804098010063,193,24831,,,,,,,,,,,,,,,,,,,,,
0.0063759032636880875,0.0063759032636880875,194,24959,,,,,,,,,,,,,,,,,,,,,
0.0060016438364982605,0.0060016438364982605,195,25087,,,,,,,,,,,,,,,,,,,,,
0.006122629623860121,0.006122629623860121,196,25215,,,,,,,,,,,,,,,,,,,,,
0.006204794626682997,0.006204794626682997,197,25343,,,,,,,,,,,,,,,,,,,,,
0.005850775633007288,0.005850775633007288,198,25471,,,,,,,,,,,,,,,,,,,,,
0.00656103016808629,0.00656103016808629,199,25599,0.019581695681316853,0.021899894071491892,0.032263824022674616,0.015635572781619637,0.01563137471158518,0.0258837494073086,0.014840284123550746,0.0158278253314913,0.023587516709312053,0.014013269865503549,0.015889284397489892,0.021808102441197786,0.013059591357699582,0.016304040930325406,0.021065902629573405,0.01225088712553235,0.015839861384108107,0.020499817656356573,0.011466131388051925,0.016577214531041932,0.022315985420523213
0.005840666126459837,0.005840666126459837,200,25727,,,,,,,,,,,,,,,,,,,,,
0.00523691950365901,0.00523691950365901,201,25855,,,,,,,,,,,,,,,,,,,,,
0.005681559909135103,0.005681559909135103,202,25983,,,,,,,,,,,,,,,,,,,,,
0.007073957938700914,0.007073957938700914,203,26111,,,,,,,,,,,,,,,,,,,,,
0.006305536720901728,0.006305536720901728,204,26239,,,,,,,,,,,,,,,,,,,,,
0.006115609779953957,0.006115609779953957,205,26367,,,,,,,,,,,,,,,,,,,,,
0.006617079023271799,0.006617079023271799,206,26495,,,,,,,,,,,,,,,,,,,,,
0.006402774713933468,0.006402774713933468,207,26623,,,,,,,,,,,,,,,,,,,,,
0.005793626420199871,0.005793626420199871,208,26751,,,,,,,,,,,,,,,,,,,,,
0.006863868795335293,0.006863868795335293,209,26879,,,,,,,,,,,,,,,,,,,,,
0.005964173004031181,0.005964173004031181,210,27007,,,,,,,,,,,,,,,,,,,,,
0.005783917382359505,0.005783917382359505,211,27135,,,,,,,,,,,,,,,,,,,,,
0.006098346319049597,0.006098346319049597,212,27263,,,,,,,,,,,,,,,,,,,,,
0.0059209237806499004,0.0059209237806499004,213,27391,,,,,,,,,,,,,,,,,,,,,
0.0068207900039851665,0.0068207900039851665,214,27519,,,,,,,,,,,,,,,,,,,,,
0.005751653574407101,0.005751653574407101,215,27647,,,,,,,,,,,,,,,,,,,,,
0.006003941409289837,0.006003941409289837,216,27775,,,,,,,,,,,,,,,,,,,,,
0.005766584537923336,0.005766584537923336,217,27903,,,,,,,,,,,,,,,,,,,,,
0.005799697712063789,0.005799697712063789,218,28031,,,,,,,,,,,,,,,,,,,,,
0.006613130681216717,0.006613130681216717,219,28159,,,,,,,,,,,,,,,,,,,,,
0.005869892425835133,0.005869892425835133,220,28287,,,,,,,,,,,,,,,,,,,,,
0.005992716643959284,0.005992716643959284,221,28415,,,,,,,,,,,,,,,,,,,,,
0.005880251061171293,0.005880251061171293,222,28543,,,,,,,,,,,,,,,,,,,,,
0.006036216858774424,0.006036216858774424,223,28671,,,,,,,,,,,,,,,,,,,,,
0.006009438540786505,0.006009438540786505,224,28799,,,,,,,,,,,,,,,,,,,,,
0.006499338895082474,0.006499338895082474,225,28927,,,,,,,,,,,,,,,,,,,,,
0.005989625584334135,0.005989625584334135,226,29055,,,,,,,,,,,,,,,,,,,,,
0.00579298660159111,0.00579298660159111,227,29183,,,,,,,,,,,,,,,,,,,,,
0.005967342294752598,0.005967342294752598,228,29311,,,,,,,,,,,,,,,,,,,,,
0.006140019278973341,0.006140019278973341,229,29439,,,,,,,,,,,,,,,,,,,,,
0.0059318519197404385,0.0059318519197404385,230,29567,,,,,,,,,,,,,,,,,,,,,
0.006039588246494532,0.006039588246494532,231,29695,,,,,,,,,,,,,,,,,,,,,
0.005778770428150892,0.005778770428150892,232,29823,,,,,,,,,,,,,,,,,,,,,
0.006011174526065588,0.006011174526065588,233,29951,,,,,,,,,,,,,,,,,,,,,
0.00605245865881443,0.00605245865881443,234,30079,,,,,,,,,,,,,,,,,,,,,
0.0055740526877343655,0.0055740526877343655,235,30207,,,,,,,,,,,,,,,,,,,,,
0.0064602019265294075,0.0064602019265294075,236,30335,,,,,,,,,,,,,,,,,,,,,
0.0054079750552773476,0.0054079750552773476,237,30463,,,,,,,,,,,,,,,,,,,,,
0.0057823932729661465,0.0057823932729661465,238,30591,,,,,,,,,,,,,,,,,,,,,
0.006485729478299618,0.006485729478299618,239,30719,,,,,,,,,,,,,,,,,,,,,
0.005796084646135569,0.005796084646135569,240,30847,,,,,,,,,,,,,,,,,,,,,
0.006087124347686768,0.006087124347686768,241,30975,,,,,,,,,,,,,,,,,,,,,
0.005801757797598839,0.005801757797598839,242,31103,,,,,,,,,,,,,,,,,,,,,
0.0059654489159584045,0.0059654489159584045,243,31231,,,,,,,,,,,,,,,,,,,,,
0.006078577134758234,0.006078577134758234,244,31359,,,,,,,,,,,,,,,,,,,,,
0.005854069720953703,0.005854069720953703,245,31487,,,,,,,,,,,,,,,,,,,,,
0.006029469892382622,0.006029469892382622,246,31615,,,,,,,,,,,,,,,,,,,,,
0.006849293131381273,0.006849293131381273,247,31743,,,,,,,,,,,,,,,,,,,,,
0.006052643060684204,0.006052643060684204,248,31871,,,,,,,,,,,,,,,,,,,,,
