train_loss,train_elbo_loss,epoch,step,val_CRPS_0.5,val_ND_0.5,val_NRMSE_0.5,val_CRPS_1.0,val_ND_1.0,val_NRMSE_1.0,val_CRPS_2.0,val_ND_2.0,val_NRMSE_2.0,val_CRPS_4.0,val_ND_4.0,val_NRMSE_4.0,val_CRPS_8.0,val_ND_8.0,val_NRMSE_8.0,val_CRPS_16.0,val_ND_16.0,val_NRMSE_16.0,val_CRPS_24.0,val_ND_24.0,val_NRMSE_24.0,val_CRPS_32.0,val_ND_32.0,val_NRMSE_32.0
1.1273523569107056,1.1273523569107056,0,127,,,,,,,,,,,,,,,,,,,,,,,,
0.7555096745491028,0.7555096745491028,1,255,,,,,,,,,,,,,,,,,,,,,,,,
0.11266732215881348,0.11266732215881348,2,383,,,,,,,,,,,,,,,,,,,,,,,,
4.137211799621582,4.137211799621582,3,511,,,,,,,,,,,,,,,,,,,,,,,,
1.2476783990859985,1.2476783990859985,4,639,,,,,,,,,,,,,,,,,,,,,,,,
0.11301611363887787,0.11301611363887787,5,767,,,,,,,,,,,,,,,,,,,,,,,,
1.2526341676712036,1.2526341676712036,6,895,,,,,,,,,,,,,,,,,,,,,,,,
2.668260335922241,2.668260335922241,7,1023,,,,,,,,,,,,,,,,,,,,,,,,
0.10049527138471603,0.10049527138471603,8,1151,,,,,,,,,,,,,,,,,,,,,,,,
0.7371839284896851,0.7371839284896851,9,1279,,,,,,,,,,,,,,,,,,,,,,,,
0.5502975583076477,0.5502975583076477,10,1407,,,,,,,,,,,,,,,,,,,,,,,,
0.4635689854621887,0.4635689854621887,11,1535,,,,,,,,,,,,,,,,,,,,,,,,
0.9135721921920776,0.9135721921920776,12,1663,,,,,,,,,,,,,,,,,,,,,,,,
1.7485840320587158,1.7485840320587158,13,1791,,,,,,,,,,,,,,,,,,,,,,,,
0.0957033634185791,0.0957033634185791,14,1919,,,,,,,,,,,,,,,,,,,,,,,,
0.497604101896286,0.497604101896286,15,2047,,,,,,,,,,,,,,,,,,,,,,,,
1.0376745462417603,1.0376745462417603,16,2175,,,,,,,,,,,,,,,,,,,,,,,,
2.421553134918213,2.421553134918213,17,2303,,,,,,,,,,,,,,,,,,,,,,,,
0.1396133154630661,0.1396133154630661,18,2431,,,,,,,,,,,,,,,,,,,,,,,,
0.2564506530761719,0.2564506530761719,19,2559,,,,,,,,,,,,,,,,,,,,,,,,
0.597055196762085,0.597055196762085,20,2687,,,,,,,,,,,,,,,,,,,,,,,,
0.7688003778457642,0.7688003778457642,21,2815,,,,,,,,,,,,,,,,,,,,,,,,
1.7901681661605835,1.7901681661605835,22,2943,,,,,,,,,,,,,,,,,,,,,,,,
0.10171712189912796,0.10171712189912796,23,3071,,,,,,,,,,,,,,,,,,,,,,,,
0.8735322952270508,0.8735322952270508,24,3199,,,,,,,,,,,,,,,,,,,,,,,,
1.867892861366272,1.867892861366272,25,3327,,,,,,,,,,,,,,,,,,,,,,,,
0.30942827463150024,0.30942827463150024,26,3455,,,,,,,,,,,,,,,,,,,,,,,,
0.755192756652832,0.755192756652832,27,3583,,,,,,,,,,,,,,,,,,,,,,,,
0.15472567081451416,0.15472567081451416,28,3711,,,,,,,,,,,,,,,,,,,,,,,,
0.2188357561826706,0.2188357561826706,29,3839,,,,,,,,,,,,,,,,,,,,,,,,
0.2335810363292694,0.2335810363292694,30,3967,,,,,,,,,,,,,,,,,,,,,,,,
0.8365175127983093,0.8365175127983093,31,4095,,,,,,,,,,,,,,,,,,,,,,,,
0.27970871329307556,0.27970871329307556,32,4223,,,,,,,,,,,,,,,,,,,,,,,,
0.12779682874679565,0.12779682874679565,33,4351,,,,,,,,,,,,,,,,,,,,,,,,
0.6684785485267639,0.6684785485267639,34,4479,,,,,,,,,,,,,,,,,,,,,,,,
0.19500571489334106,0.19500571489334106,35,4607,,,,,,,,,,,,,,,,,,,,,,,,
0.09873655438423157,0.09873655438423157,36,4735,,,,,,,,,,,,,,,,,,,,,,,,
0.13540443778038025,0.13540443778038025,37,4863,,,,,,,,,,,,,,,,,,,,,,,,
1.7044832706451416,1.7044832706451416,38,4991,,,,,,,,,,,,,,,,,,,,,,,,
1.3465139865875244,1.3465139865875244,39,5119,,,,,,,,,,,,,,,,,,,,,,,,
0.09282957017421722,0.09282957017421722,40,5247,,,,,,,,,,,,,,,,,,,,,,,,
0.1393093466758728,0.1393093466758728,41,5375,,,,,,,,,,,,,,,,,,,,,,,,
1.9314011335372925,1.9314011335372925,42,5503,,,,,,,,,,,,,,,,,,,,,,,,
0.1005726158618927,0.1005726158618927,43,5631,,,,,,,,,,,,,,,,,,,,,,,,
0.0978894829750061,0.0978894829750061,44,5759,,,,,,,,,,,,,,,,,,,,,,,,
0.19605585932731628,0.19605585932731628,45,5887,,,,,,,,,,,,,,,,,,,,,,,,
0.5688450932502747,0.5688450932502747,46,6015,,,,,,,,,,,,,,,,,,,,,,,,
0.38898468017578125,0.38898468017578125,47,6143,,,,,,,,,,,,,,,,,,,,,,,,
0.09493103623390198,0.09493103623390198,48,6271,,,,,,,,,,,,,,,,,,,,,,,,
0.09261476993560791,0.09261476993560791,49,6399,,,,,,,,,,,,,,,,,,,,,,,,
3.0523486137390137,3.0523486137390137,50,6527,,,,,,,,,,,,,,,,,,,,,,,,
0.12435128539800644,0.12435128539800644,51,6655,,,,,,,,,,,,,,,,,,,,,,,,
0.9043907523155212,0.9043907523155212,52,6783,,,,,,,,,,,,,,,,,,,,,,,,
0.6843951940536499,0.6843951940536499,53,6911,,,,,,,,,,,,,,,,,,,,,,,,
0.3050876557826996,0.3050876557826996,54,7039,,,,,,,,,,,,,,,,,,,,,,,,
0.10707370936870575,0.10707370936870575,55,7167,,,,,,,,,,,,,,,,,,,,,,,,
0.8625050783157349,0.8625050783157349,56,7295,,,,,,,,,,,,,,,,,,,,,,,,
0.09887856245040894,0.09887856245040894,57,7423,,,,,,,,,,,,,,,,,,,,,,,,
1.1081970930099487,1.1081970930099487,58,7551,,,,,,,,,,,,,,,,,,,,,,,,
0.1602599173784256,0.1602599173784256,59,7679,,,,,,,,,,,,,,,,,,,,,,,,
0.3208201825618744,0.3208201825618744,60,7807,,,,,,,,,,,,,,,,,,,,,,,,
0.20237405598163605,0.20237405598163605,61,7935,,,,,,,,,,,,,,,,,,,,,,,,
0.25061219930648804,0.25061219930648804,62,8063,,,,,,,,,,,,,,,,,,,,,,,,
0.24973797798156738,0.24973797798156738,63,8191,,,,,,,,,,,,,,,,,,,,,,,,
0.14864838123321533,0.14864838123321533,64,8319,,,,,,,,,,,,,,,,,,,,,,,,
0.09520937502384186,0.09520937502384186,65,8447,,,,,,,,,,,,,,,,,,,,,,,,
0.15281815826892853,0.15281815826892853,66,8575,,,,,,,,,,,,,,,,,,,,,,,,
0.5230540037155151,0.5230540037155151,67,8703,,,,,,,,,,,,,,,,,,,,,,,,
0.34061217308044434,0.34061217308044434,68,8831,,,,,,,,,,,,,,,,,,,,,,,,
0.1055573895573616,0.1055573895573616,69,8959,,,,,,,,,,,,,,,,,,,,,,,,
0.29385286569595337,0.29385286569595337,70,9087,,,,,,,,,,,,,,,,,,,,,,,,
0.2962171733379364,0.2962171733379364,71,9215,,,,,,,,,,,,,,,,,,,,,,,,
0.8406996726989746,0.8406996726989746,72,9343,,,,,,,,,,,,,,,,,,,,,,,,
0.14187021553516388,0.14187021553516388,73,9471,,,,,,,,,,,,,,,,,,,,,,,,
1.663374423980713,1.663374423980713,74,9599,,,,,,,,,,,,,,,,,,,,,,,,
1.0646284818649292,1.0646284818649292,75,9727,,,,,,,,,,,,,,,,,,,,,,,,
0.10165388137102127,0.10165388137102127,76,9855,,,,,,,,,,,,,,,,,,,,,,,,
0.1000741496682167,0.1000741496682167,77,9983,,,,,,,,,,,,,,,,,,,,,,,,
0.8172805309295654,0.8172805309295654,78,10111,,,,,,,,,,,,,,,,,,,,,,,,
0.2684504985809326,0.2684504985809326,79,10239,,,,,,,,,,,,,,,,,,,,,,,,
0.48919054865837097,0.48919054865837097,80,10367,,,,,,,,,,,,,,,,,,,,,,,,
0.1527107208967209,0.1527107208967209,81,10495,,,,,,,,,,,,,,,,,,,,,,,,
0.09661627560853958,0.09661627560853958,82,10623,,,,,,,,,,,,,,,,,,,,,,,,
0.34574776887893677,0.34574776887893677,83,10751,,,,,,,,,,,,,,,,,,,,,,,,
0.16755422949790955,0.16755422949790955,84,10879,,,,,,,,,,,,,,,,,,,,,,,,
0.09753958135843277,0.09753958135843277,85,11007,,,,,,,,,,,,,,,,,,,,,,,,
0.09636949002742767,0.09636949002742767,86,11135,,,,,,,,,,,,,,,,,,,,,,,,
0.931972086429596,0.931972086429596,87,11263,,,,,,,,,,,,,,,,,,,,,,,,
0.2358989119529724,0.2358989119529724,88,11391,,,,,,,,,,,,,,,,,,,,,,,,
0.114125557243824,0.114125557243824,89,11519,,,,,,,,,,,,,,,,,,,,,,,,
0.13205841183662415,0.13205841183662415,90,11647,,,,,,,,,,,,,,,,,,,,,,,,
0.5541878938674927,0.5541878938674927,91,11775,,,,,,,,,,,,,,,,,,,,,,,,
0.10019589215517044,0.10019589215517044,92,11903,,,,,,,,,,,,,,,,,,,,,,,,
0.3728199601173401,0.3728199601173401,93,12031,,,,,,,,,,,,,,,,,,,,,,,,
0.20671012997627258,0.20671012997627258,94,12159,,,,,,,,,,,,,,,,,,,,,,,,
0.25111934542655945,0.25111934542655945,95,12287,,,,,,,,,,,,,,,,,,,,,,,,
0.09432157129049301,0.09432157129049301,96,12415,,,,,,,,,,,,,,,,,,,,,,,,
0.09201167523860931,0.09201167523860931,97,12543,,,,,,,,,,,,,,,,,,,,,,,,
1.0100593566894531,1.0100593566894531,98,12671,,,,,,,,,,,,,,,,,,,,,,,,
0.4993700087070465,0.4993700087070465,99,12799,0.39696528973120704,0.39905437041567987,4.8178821480863565,0.370958667015161,0.37486103140572585,4.8127956510600045,0.3339661445616517,0.3433785681954817,4.804366723631384,0.30599733499409054,0.3148760845450676,4.80025516624503,0.308406516129984,0.3159765415979358,4.805237369754458,0.3606349194811087,0.35526046881089257,9.195218288512299,4.208687424839156,2.5047434152130386,132.28881747557375,13.221828266833631,26.32146108663878,186.0317091727106
1.079088568687439,1.079088568687439,100,12927,,,,,,,,,,,,,,,,,,,,,,,,
0.22666800022125244,0.22666800022125244,101,13055,,,,,,,,,,,,,,,,,,,,,,,,
0.12239651381969452,0.12239651381969452,102,13183,,,,,,,,,,,,,,,,,,,,,,,,
0.3215176463127136,0.3215176463127136,103,13311,,,,,,,,,,,,,,,,,,,,,,,,
0.09609007835388184,0.09609007835388184,104,13439,,,,,,,,,,,,,,,,,,,,,,,,
0.18646906316280365,0.18646906316280365,105,13567,,,,,,,,,,,,,,,,,,,,,,,,
0.16958202421665192,0.16958202421665192,106,13695,,,,,,,,,,,,,,,,,,,,,,,,
0.19621001183986664,0.19621001183986664,107,13823,,,,,,,,,,,,,,,,,,,,,,,,
0.48521319031715393,0.48521319031715393,108,13951,,,,,,,,,,,,,,,,,,,,,,,,
0.8359853029251099,0.8359853029251099,109,14079,,,,,,,,,,,,,,,,,,,,,,,,
0.09495165944099426,0.09495165944099426,110,14207,,,,,,,,,,,,,,,,,,,,,,,,
0.16245928406715393,0.16245928406715393,111,14335,,,,,,,,,,,,,,,,,,,,,,,,
0.0941825658082962,0.0941825658082962,112,14463,,,,,,,,,,,,,,,,,,,,,,,,
0.5111371278762817,0.5111371278762817,113,14591,,,,,,,,,,,,,,,,,,,,,,,,
0.18338914215564728,0.18338914215564728,114,14719,,,,,,,,,,,,,,,,,,,,,,,,
0.12082386761903763,0.12082386761903763,115,14847,,,,,,,,,,,,,,,,,,,,,,,,
0.6414627432823181,0.6414627432823181,116,14975,,,,,,,,,,,,,,,,,,,,,,,,
0.20378544926643372,0.20378544926643372,117,15103,,,,,,,,,,,,,,,,,,,,,,,,
0.26875045895576477,0.26875045895576477,118,15231,,,,,,,,,,,,,,,,,,,,,,,,
0.4795447885990143,0.4795447885990143,119,15359,,,,,,,,,,,,,,,,,,,,,,,,
0.09450012445449829,0.09450012445449829,120,15487,,,,,,,,,,,,,,,,,,,,,,,,
0.22893492877483368,0.22893492877483368,121,15615,,,,,,,,,,,,,,,,,,,,,,,,
1.6627037525177002,1.6627037525177002,122,15743,,,,,,,,,,,,,,,,,,,,,,,,
0.10192812234163284,0.10192812234163284,123,15871,,,,,,,,,,,,,,,,,,,,,,,,
0.14476072788238525,0.14476072788238525,124,15999,,,,,,,,,,,,,,,,,,,,,,,,
0.36252424120903015,0.36252424120903015,125,16127,,,,,,,,,,,,,,,,,,,,,,,,
0.09499610960483551,0.09499610960483551,126,16255,,,,,,,,,,,,,,,,,,,,,,,,
0.2955315411090851,0.2955315411090851,127,16383,,,,,,,,,,,,,,,,,,,,,,,,
0.19667407870292664,0.19667407870292664,128,16511,,,,,,,,,,,,,,,,,,,,,,,,
0.10017073899507523,0.10017073899507523,129,16639,,,,,,,,,,,,,,,,,,,,,,,,
0.8433367013931274,0.8433367013931274,130,16767,,,,,,,,,,,,,,,,,,,,,,,,
1.406143307685852,1.406143307685852,131,16895,,,,,,,,,,,,,,,,,,,,,,,,
0.09280383586883545,0.09280383586883545,132,17023,,,,,,,,,,,,,,,,,,,,,,,,
0.10944744199514389,0.10944744199514389,133,17151,,,,,,,,,,,,,,,,,,,,,,,,
0.5830696225166321,0.5830696225166321,134,17279,,,,,,,,,,,,,,,,,,,,,,,,
0.6565961837768555,0.6565961837768555,135,17407,,,,,,,,,,,,,,,,,,,,,,,,
0.13890524208545685,0.13890524208545685,136,17535,,,,,,,,,,,,,,,,,,,,,,,,
0.13515940308570862,0.13515940308570862,137,17663,,,,,,,,,,,,,,,,,,,,,,,,
0.4108108878135681,0.4108108878135681,138,17791,,,,,,,,,,,,,,,,,,,,,,,,
0.0983550176024437,0.0983550176024437,139,17919,,,,,,,,,,,,,,,,,,,,,,,,
0.6669511795043945,0.6669511795043945,140,18047,,,,,,,,,,,,,,,,,,,,,,,,
0.10654124617576599,0.10654124617576599,141,18175,,,,,,,,,,,,,,,,,,,,,,,,
0.5420548915863037,0.5420548915863037,142,18303,,,,,,,,,,,,,,,,,,,,,,,,
0.3677513301372528,0.3677513301372528,143,18431,,,,,,,,,,,,,,,,,,,,,,,,
0.09752489626407623,0.09752489626407623,144,18559,,,,,,,,,,,,,,,,,,,,,,,,
0.09696879982948303,0.09696879982948303,145,18687,,,,,,,,,,,,,,,,,,,,,,,,
0.6766505241394043,0.6766505241394043,146,18815,,,,,,,,,,,,,,,,,,,,,,,,
0.10414717346429825,0.10414717346429825,147,18943,,,,,,,,,,,,,,,,,,,,,,,,
0.23172923922538757,0.23172923922538757,148,19071,,,,,,,,,,,,,,,,,,,,,,,,
0.10074535012245178,0.10074535012245178,149,19199,,,,,,,,,,,,,,,,,,,,,,,,
0.36867085099220276,0.36867085099220276,150,19327,,,,,,,,,,,,,,,,,,,,,,,,
0.4739491045475006,0.4739491045475006,151,19455,,,,,,,,,,,,,,,,,,,,,,,,
0.12882961332798004,0.12882961332798004,152,19583,,,,,,,,,,,,,,,,,,,,,,,,
0.3657965362071991,0.3657965362071991,153,19711,,,,,,,,,,,,,,,,,,,,,,,,
0.09312433004379272,0.09312433004379272,154,19839,,,,,,,,,,,,,,,,,,,,,,,,
0.10074546188116074,0.10074546188116074,155,19967,,,,,,,,,,,,,,,,,,,,,,,,
0.15339504182338715,0.15339504182338715,156,20095,,,,,,,,,,,,,,,,,,,,,,,,
0.11241210997104645,0.11241210997104645,157,20223,,,,,,,,,,,,,,,,,,,,,,,,
0.268489807844162,0.268489807844162,158,20351,,,,,,,,,,,,,,,,,,,,,,,,
0.15448284149169922,0.15448284149169922,159,20479,,,,,,,,,,,,,,,,,,,,,,,,
0.10472360998392105,0.10472360998392105,160,20607,,,,,,,,,,,,,,,,,,,,,,,,
0.29850059747695923,0.29850059747695923,161,20735,,,,,,,,,,,,,,,,,,,,,,,,
0.10943330079317093,0.10943330079317093,162,20863,,,,,,,,,,,,,,,,,,,,,,,,
0.35716041922569275,0.35716041922569275,163,20991,,,,,,,,,,,,,,,,,,,,,,,,
0.09099987894296646,0.09099987894296646,164,21119,,,,,,,,,,,,,,,,,,,,,,,,
0.2935501039028168,0.2935501039028168,165,21247,,,,,,,,,,,,,,,,,,,,,,,,
0.5450306534767151,0.5450306534767151,166,21375,,,,,,,,,,,,,,,,,,,,,,,,
0.09198975563049316,0.09198975563049316,167,21503,,,,,,,,,,,,,,,,,,,,,,,,
0.22506475448608398,0.22506475448608398,168,21631,,,,,,,,,,,,,,,,,,,,,,,,
0.2960171401500702,0.2960171401500702,169,21759,,,,,,,,,,,,,,,,,,,,,,,,
0.7499614953994751,0.7499614953994751,170,21887,,,,,,,,,,,,,,,,,,,,,,,,
0.11423119157552719,0.11423119157552719,171,22015,,,,,,,,,,,,,,,,,,,,,,,,
0.09038697928190231,0.09038697928190231,172,22143,,,,,,,,,,,,,,,,,,,,,,,,
0.3186812698841095,0.3186812698841095,173,22271,,,,,,,,,,,,,,,,,,,,,,,,
0.29816848039627075,0.29816848039627075,174,22399,,,,,,,,,,,,,,,,,,,,,,,,
0.09484441578388214,0.09484441578388214,175,22527,,,,,,,,,,,,,,,,,,,,,,,,
0.10584763437509537,0.10584763437509537,176,22655,,,,,,,,,,,,,,,,,,,,,,,,
0.09871946275234222,0.09871946275234222,177,22783,,,,,,,,,,,,,,,,,,,,,,,,
0.3845468759536743,0.3845468759536743,178,22911,,,,,,,,,,,,,,,,,,,,,,,,
0.18550238013267517,0.18550238013267517,179,23039,,,,,,,,,,,,,,,,,,,,,,,,
1.003398060798645,1.003398060798645,180,23167,,,,,,,,,,,,,,,,,,,,,,,,
1.202460765838623,1.202460765838623,181,23295,,,,,,,,,,,,,,,,,,,,,,,,
0.2357223480939865,0.2357223480939865,182,23423,,,,,,,,,,,,,,,,,,,,,,,,
0.11814761906862259,0.11814761906862259,183,23551,,,,,,,,,,,,,,,,,,,,,,,,
0.11243066191673279,0.11243066191673279,184,23679,,,,,,,,,,,,,,,,,,,,,,,,
0.4232942759990692,0.4232942759990692,185,23807,,,,,,,,,,,,,,,,,,,,,,,,
0.7512989044189453,0.7512989044189453,186,23935,,,,,,,,,,,,,,,,,,,,,,,,
0.10819453001022339,0.10819453001022339,187,24063,,,,,,,,,,,,,,,,,,,,,,,,
0.200280100107193,0.200280100107193,188,24191,,,,,,,,,,,,,,,,,,,,,,,,
0.15724998712539673,0.15724998712539673,189,24319,,,,,,,,,,,,,,,,,,,,,,,,
0.10300184041261673,0.10300184041261673,190,24447,,,,,,,,,,,,,,,,,,,,,,,,
0.14460588991641998,0.14460588991641998,191,24575,,,,,,,,,,,,,,,,,,,,,,,,
0.27073532342910767,0.27073532342910767,192,24703,,,,,,,,,,,,,,,,,,,,,,,,
0.20411305129528046,0.20411305129528046,193,24831,,,,,,,,,,,,,,,,,,,,,,,,
0.10246381908655167,0.10246381908655167,194,24959,,,,,,,,,,,,,,,,,,,,,,,,
0.23576851189136505,0.23576851189136505,195,25087,,,,,,,,,,,,,,,,,,,,,,,,
0.3579902648925781,0.3579902648925781,196,25215,,,,,,,,,,,,,,,,,,,,,,,,
0.09280646592378616,0.09280646592378616,197,25343,,,,,,,,,,,,,,,,,,,,,,,,
0.26859569549560547,0.26859569549560547,198,25471,,,,,,,,,,,,,,,,,,,,,,,,
